sample_id,material,SiO2,TiO2,Al2O3,FeO,Fe2O3,FeOT,MnO,MgO,CaO,Na2O,K2O,P2O5,latitude,longitude,elevation,tectonic,station,expedition,sampling technique,rock type,alteration,reference,method
NHOCHEP-055-005,GL,50.57,1.83,14.417,,,10.908,0.208,7.412,11.572,2.744,0.09,0.134,6.225,-102.525,-2710,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-055,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-055-006,GL,51.16,1.882,14.184,,,10.792,0.194,7.229,11.37,2.663,0.157,0.195,6.225,-102.525,-2710,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-055,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-055-008,GL,51.43,1.812,14.431,,,10.822,0.313,7.391,11.441,2.682,0.107,0.161,6.225,-102.525,-2710,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-055,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-055-009,GL,50.66,1.856,14.059,,,10.943,0.197,7.181,11.291,2.732,0.163,0.174,6.225,-102.525,-2710,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-055,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-053-001,GL,50.56,1.813,14.23,,,11.339,0.214,7.267,11.322,2.767,0.182,0.201,5.855,-102.453,-2720,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-053,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-053-010,GL,49.81,1.778,14.246,,,11.403,0.214,7.21,11.322,2.805,0.179,0.174,5.855,-102.453,-2720,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-053,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-053-002,GL,50.78,1.743,14.257,,,11.048,0.194,7.312,11.331,2.863,0.21,0.21,5.855,-102.453,-2720,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-053,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-053-003,GL,50.05,1.766,14.089,,,11.279,0.221,7.263,11.346,2.789,0.179,0.136,5.855,-102.453,-2720,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-053,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-053-004,GL,50.57,1.743,14.202,,,11.389,0.184,7.312,11.364,2.775,0.151,0.188,5.855,-102.453,-2720,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-053,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-053-005,GL,50.14,1.81,14.142,,,11.166,0.201,7.217,11.279,2.854,0.136,0.192,5.855,-102.453,-2720,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-053,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-053-006,GL,50.91,1.707,14.383,,,10.603,0.177,7.459,11.455,2.649,0.131,0.157,5.855,-102.453,-2720,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-053,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-053-007,GL,50.2,1.83,14.2,,,11.26,0.19,7.17,11.16,2.85,0.14,0.16,5.855,-102.453,-2720,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-053,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-053-008,GL,50.17,1.834,14.199,,,11.264,0.188,7.169,11.163,2.849,0.144,0.163,5.855,-102.453,-2720,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-053,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-053-009,GL,50.77,1.817,14.144,,,11.73,0.201,7.139,11.243,2.734,0.15,0.161,5.855,-102.453,-2720,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-053,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-052-001,GL,51.16,1.751,14.395,,,11.063,0.208,7.539,11.539,2.66,0.142,0.153,5.642,-102.423,-2722.5,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-052,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-052-002,GL,50.9,1.766,14.109,,,11.099,0.196,7.568,11.544,2.661,0.164,0.155,5.642,-102.423,-2722.5,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-052,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-052-003,GL,51.06,1.724,14.547,,,10.68,0.225,7.663,11.585,2.825,0.146,0.184,5.642,-102.423,-2722.5,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-052,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-052-004,GL,55.63,1.754,13.776,,,10.969,0.2,4.9,8.687,3.588,0.425,0.31,5.642,-102.423,-2722.5,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-052,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-052-005,GL,50.97,1.737,14.496,,,11.255,0.23,7.503,11.45,2.716,0.134,0.117,5.642,-102.423,-2722.5,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-052,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-052-006,GL,50.36,2.369,13.247,,,12.984,0.29,6.323,10.18,2.956,0.212,0.167,5.642,-102.423,-2722.5,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-052,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
NHOCHEP-052-007,GL,51.04,1.753,14.527,,,11.176,0.198,7.656,11.579,2.706,0.137,0.138,5.642,-102.423,-2722.5,SPREADING_CENTER;EAST PACIFIC RISE,NHOCHEP-052,CHEPR,dredge,"basalt; basalt; , ",fresh,"Langmuir,1999(14)",EMP(402)
SON0012-190-048,GL,50.58,2.53,13.42,,,12.58,,6.05,10.72,2.83,0.14,0.29,2.804,-102.2343,-3180 to -3400,SPREADING_CENTER;EAST PACIFIC RISE,SON0012-190,SO012 (GEOMETEP 1),dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
SON0012-190,GL,50.58,2.53,13.42,,,12.58,,6.05,10.72,2.83,0.14,0.29,2.804,-102.2343,-3180 to -3400,SPREADING_CENTER;EAST PACIFIC RISE,SON0012-190,SO012 (GEOMETEP 1),dredge,"basalt; basalt; , ",fresh,"Puchelt,1983(109)",EMP(525)
CHRSR01-005-102,GL,49.4,1.99,13.63,,,10.89,0.2,8,10.8,2.69,0.11,,2.28,-102.78,-3350,SPREADING_CENTER;EAST PACIFIC RISE,CHRSR01-005,SEARISE 1,dredge,"basalt; basalt; , ",fresh,"Schiano,1997(34)",EMP(583)
WASTSDY-006-372,GL,51.05,1.49,14.91,,,9.64,,6.83,11.5,3.03,0.13,0.11,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-482,GL,50.28,1.66,15.07,,,10.13,,7.26,11.66,2.73,0.12,0.2,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1455,GL,51.38,2.18,14.46,,,11.67,,5.7,10.75,3.07,0.38,0.2,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1456,GL,51.4,1.92,14.28,,,11.69,,6.2,10.89,3.02,0.13,0.13,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1457,GL,50.49,1.86,15.07,,,10.48,,6.36,10.78,2.81,0.43,0.19,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1458,GL,51.56,1.69,14.67,,,10.18,,6.93,11.55,2.76,0.12,0.1,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1459,GL,50.53,1.85,14.72,,,10.55,,7.01,11.4,2.61,0.12,0.15,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1460,GL,51.83,2.06,13.63,,,11.89,,5.58,9.34,3.31,0.25,0.22,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1461,GL,51.07,1.32,15.13,,,9.42,,7.4,11.81,2.72,0.1,0.1,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1462,GL,50.76,1.6,15.3,,,9.79,,7.59,11.54,2.64,0.13,0.13,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1464,GL,52.15,1.6,14.47,,,10.38,,6.95,11.53,2.86,0.12,0.1,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1465,GL,51.93,1.77,14.5,,,10.82,,6.94,11.35,2.67,0.11,0.13,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1466,GL,52.19,2.02,13.99,,,11.75,,6.28,10.52,3.05,0.16,0.14,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1467,GL,52.33,2.04,13.94,,,11.55,,6.3,10.81,2.87,0.32,0.19,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1468,GL,51.54,1.8,14.86,,,10.83,,7,11.29,2.67,0.15,0.11,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1469,GL,51.16,1.92,14.16,,,11.34,,6.24,10.95,2.8,0.15,0.16,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1470,GL,51.47,1.48,14.71,,,10.69,,7.05,11.76,2.57,0.12,0.13,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1471,GL,51.69,1.96,15.12,,,10.78,,7.25,10.98,3.07,0.15,0.16,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1472,GL,50.95,1.71,14.49,,,10.86,,7.2,11.33,2.7,0.13,0.12,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1473,GL,50.82,1.59,14.8,,,10.47,,7.57,11.68,2.73,0.07,0.13,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1474,GL,50.52,2.21,14.26,,,12.14,,6.33,10.86,3.21,0.18,0.2,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1475,GL,51.42,1.82,13.93,,,11.3,,6.7,11.32,2.73,0.13,0.12,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1476,GL,51.14,1.85,14.24,,,11.58,,6.75,10.9,2.9,0.16,0.15,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1477,GL,51.35,1.85,14.8,,,10.54,,6.92,11.12,3.13,0.12,0.11,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1478,GL,51.18,1.72,14.78,,,10.92,,6.78,11.13,3,0.21,0.15,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1479,GL,51.07,1.76,14.72,,,10.59,,7.16,11.12,2.91,0.2,0.13,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1480,GL,50.89,2.03,14.04,,,11.34,,6.34,10.79,3.01,0.28,0.17,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1481,GL,51.19,1.94,14.6,,,11.24,,6.52,10.75,3.02,0.31,0.19,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1482,GL,50.59,2.29,13.74,,,12.33,,6.48,10.64,2.73,0.13,0.17,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1484,GL,51.24,1.77,14.42,,,10.91,,7.04,11.27,2.81,0.12,0.12,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1485,GL,51.72,2.07,14.13,,,12.15,,6.86,10.82,2.77,0.14,0.17,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1486,GL,51.45,2.38,14.18,,,12.85,,6.12,10.35,2.93,0.18,0.24,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1487,GL,51.45,1.52,15.54,,,9.86,,7.77,11.6,2.7,0.08,0.12,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1488,GL,51.02,1.44,15.48,,,9.67,,7.6,11.74,2.69,0.06,0.1,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1489,GL,51.15,2.77,13.24,,,14.44,,5.53,9.83,3.21,0.19,0.26,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1490,GL,51.02,2,14.22,,,11.63,,6.54,10.94,2.76,0.1,0.15,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1491,GL,51.53,1.94,14.04,,,11.65,,6.42,11.13,2.66,0.15,0.15,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1492,GL,50.96,1.72,14.83,,,10.48,,6.84,11.45,3.01,0.07,0.16,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1493,GL,50.56,1.69,14.62,,,10.57,,6.63,11.44,3.07,0.08,0.13,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1494,GL,50.58,1.97,14.02,,,11.44,,6.6,10.96,3.13,0.1,0.17,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1495,GL,51.71,1.85,14.56,,,10.61,,7.41,11.52,2.54,0.09,0.1,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1496,GL,52.06,2.29,14.05,,,12.53,,5.91,10.08,3.36,0.22,0.2,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1497,GL,51.42,1.71,14.68,,,10.72,,6.88,11.35,2.82,0.15,0.13,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1498,GL,51.69,1.57,14.52,,,10.84,,7.09,11.52,2.67,0.1,0.13,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1499,GL,50.91,2.08,14.12,,,11.44,,6.2,10.54,2.93,0.31,0.17,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1500,GL,51.08,1.72,14.88,,,10.96,,7,11.23,3.21,0.15,0.14,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1501,GL,50.58,1.63,14.88,,,10.29,,7.58,11.79,2.74,0.11,0.11,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1502,GL,51.18,2.29,14.08,,,12.19,,6.56,10.86,2.85,0.15,0.19,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1503,GL,51.42,1.43,15.41,,,9.65,,7.93,11.93,2.7,0.13,0.12,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1504,GL,51.24,1.45,15.48,,,9.46,,8.1,11.92,2.77,0.08,0.08,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1505,GL,50.72,1.99,14.29,,,11.78,,6.64,10.76,2.97,0.16,0.15,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1508,GL,51.43,1.55,15.24,,,10.06,,7.15,11.24,2.97,0.13,0.12,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1509,GL,50.44,1.56,14.92,,,10.08,,7.22,11.53,2.74,0.11,0.11,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1510,GL,51.84,1.66,14.31,,,10.27,,7.15,11.62,2.98,0.1,0.13,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1511,GL,50.7,1.73,14.37,,,10.72,,6.97,11.56,2.73,0.12,0.13,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1512,GL,50.01,1.48,15.18,,,10.16,,7.84,11.65,2.77,0.08,0.08,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1513,GL,50.81,1.53,14.7,,,10.03,,7.06,11.48,2.98,0.11,0.13,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1514,GL,51.41,1.86,14.24,,,11.32,,6.17,10.56,3.13,0.2,0.2,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1515,GL,50.76,1.68,14.67,,,10.78,,6.77,11.28,2.92,0.12,0.14,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1516,GL,51.3,1.92,13.79,,,11.73,,6.4,10.93,3.11,0.15,0.17,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1517,GL,51.57,1.48,15.15,,,9.76,,7.63,11.91,2.77,0.09,0.1,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1519,GL,51.77,1.62,15.16,,,10.04,,7.41,11.7,2.84,0.11,0.11,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
WASTSDY-006-VG1520,GL,50.25,2.21,13.79,,,12.25,,5.91,10.91,2.85,0.14,0.14,2.2,-101.42,,SPREADING_CENTER;EAST PACIFIC RISE,WASTSDY-006,TASADAY,dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
SON0012-206-042,GL,50.8,1.55,15.41,,,10.1,,7.95,11.77,2.49,0.08,0.18,2.1825,-100.6717,-3307 to -3539,SPREADING_CENTER;EAST PACIFIC RISE,SON0012-206,SO012 (GEOMETEP 1),dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
SON0012-206-076,GL,50.31,1.53,15.49,,,10.36,,7.9,11.73,2.35,0.1,0.16,2.1825,-100.6717,-3307 to -3539,SPREADING_CENTER;EAST PACIFIC RISE,SON0012-206,SO012 (GEOMETEP 1),dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
SON0012-206-B,GL,50.8,1.55,15.41,,,10.1,,7.95,11.77,2.49,0.08,0.18,2.1825,-100.6717,-3307 to -3539,SPREADING_CENTER;EAST PACIFIC RISE,SON0012-206,SO012 (GEOMETEP 1),dredge,"basalt; basalt; , ",fresh,"Puchelt,1983(109)",EMP(525)
SON0012-206-C,GL,50.31,1.53,15.49,,,10.36,,7.9,11.73,2.35,0.1,0.16,2.1825,-100.6717,-3307 to -3539,SPREADING_CENTER;EAST PACIFIC RISE,SON0012-206,SO012 (GEOMETEP 1),dredge,"basalt; basalt; , ",fresh,"Puchelt,1983(109)",EMP(525)
SON0012-202-046,GL,48.6,1.17,16.41,,,10.82,,8.87,11.83,2.21,0.05,0.14,2.1482,-100.3367,-3549 to -3923,SPREADING_CENTER;EAST PACIFIC RISE,SON0012-202,SO012 (GEOMETEP 1),dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
SON0012-202-B,GL,48.6,1.17,16.41,,,10.82,,8.87,11.83,2.21,0.05,0.14,2.1482,-100.3367,-3549 to -3923,SPREADING_CENTER;EAST PACIFIC RISE,SON0012-202,SO012 (GEOMETEP 1),dredge,"basalt; basalt; , ",fresh,"Puchelt,1983(109)",EMP(525)
SON0012-215-038,GL,50.85,1.3,15.47,,,9.37,,7.95,12.39,2.4,0.09,0.14,2.0885,-100.5678,-2700 to -3145,SPREADING_CENTER;EAST PACIFIC RISE,SON0012-215,SO012 (GEOMETEP 1),dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
SON0012-215-B,GL,50.85,1.3,15.47,,,9.37,,7.95,12.39,2.4,0.09,0.14,2.0885,-100.5678,-2700 to -3145,SPREADING_CENTER;EAST PACIFIC RISE,SON0012-215,SO012 (GEOMETEP 1),dredge,"basalt; basalt; , ",fresh,"Puchelt,1983(109)",EMP(525)
SON0012-183-050,GL,49.68,1.23,15.96,,,9.73,,8.9,11.57,2.43,0.09,0.12,2.077,-100.4818,-2920 to -3400,SPREADING_CENTER;EAST PACIFIC RISE,SON0012-183,SO012 (GEOMETEP 1),dredge,"basalt; basalt; , ",,"Melson,(1086)",EMP(3262)
