ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Pb206_Pb204,stdev_Pb206,Pb207_Pb204,stdev_Pb207,Pb208_Pb204,stdev_Pb208
54550,"SCHILLING,1999(839)",MS(1267),TRI0139-018-001G,68.167,-18.133,1.00E-03,-675,-675,SPREADING_CENTER,KOLBEINSEY RIDGE,GL,18.016,0.014,15.443,0.012,37.67,0.031
54553,"SCHILLING,1999(839)",MS(1267),TRI0139-020-001G,68.17,-18.34,0.01,-675,-675,SPREADING_CENTER,KOLBEINSEY RIDGE,GL,18.02,0.017,15.442,0.015,37.648,0.037
54556,"SCHILLING,1999(839)",MS(1267),TRI0139-019-004G,68.41,-18.06,0.01,-885,-885,SPREADING_CENTER,KOLBEINSEY RIDGE,GL,17.953,0.024,15.421,0.02,37.567,0.047
54559,"SCHILLING,1999(839)",MS(1267),TRI0139-021-002G,68.63,-17.68,0.01,-908,-908,SPREADING_CENTER,KOLBEINSEY RIDGE,GL,17.955,0.022,15.433,0.026,37.645,0.047
54562,"SCHILLING,1999(839)",MS(1267),TRI0139-025-003G,69.15,-16.22,0.01,-1100,-1200,SPREADING_CENTER,KOLBEINSEY RIDGE,GL,17.912,0.034,15.443,0.028,37.588,0.073
54565,"SCHILLING,1999(839)",MS(1267),TRI0139-024-001G,69.73,-15.74,0.01,-1038,-1038,SPREADING_CENTER,KOLBEINSEY RIDGE,GL,17.987,0.017,15.405,0.016,37.512,0.035
54568,"SCHILLING,1999(839)",MS(1267),TRI0139-023-001G,69.73,-15.59,0.01,-917,-917,SPREADING_CENTER,KOLBEINSEY RIDGE,GL,18.032,0.016,15.452,0.013,37.646,0.028
54570,"SCHILLING,1999(839)",MS(1267),AKU0015-1349-001A,70.36,-15.42,0.01,-925,-925,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,18.301,0.015,15.462,0.014,37.805,0.033
54572,"SCHILLING,1999(839)",MS(1267),AKU0015-1350-001B,70.66,-14.312,1.00E-03,-1000,-1400,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,18.114,0.017,15.441,0.012,37.673,0.031
54574,"SCHILLING,1999(839)",MS(1267),AKU0015-1351-001C,71.055,-12.973,1.00E-03,-400,-650,SPREADING_CENTER,KOLBEINSEY RIDGE,WR,18.879,0.028,15.529,0.023,38.594,0.054
54577,"SCHILLING,1999(839)",MS(1267),TRI0139-027-005G,71.33,-12.64,0.01,-1205,-1205,SPREADING_CENTER,KOLBEINSEY RIDGE,GL,18.864,0.022,15.488,0.017,38.529,0.019
54580,"SCHILLING,1999(839)",MS(1267),TRI0139-027-006G,71.33,-12.64,0.01,-1205,-1205,SPREADING_CENTER,KOLBEINSEY RIDGE,GL,18.932,8.00E-03,15.537,0.007,38.704,0.013
54582,"SCHILLING,1999(839)",MS(1267),END0026-001-001,71.483,-8.627,1.00E-03,-1675,-1675,SPREADING_CENTER,MOHNS RIDGE,WR,18.845,0.026,15.537,0.018,38.709,0.052
54584,"SCHILLING,1999(839)",MS(1267),END0026-002-001,71.412,-7.493,1.00E-03,-890,-890,SPREADING_CENTER,MOHNS RIDGE,WR,18.84,0.01,15.492,0.008,38.573,0.021
54586,"SCHILLING,1999(839)",MS(1267),END0026-003-002,71.187,-7.09,1.00E-03,-1100,-1100,SPREADING_CENTER,MOHNS RIDGE,WR,18.855,0.017,15.502,0.014,38.619,0.032
54588,"SCHILLING,1999(839)",MS(1267),END0026-004-003,71.262,-6.483,1.00E-03,-690,-690,SPREADING_CENTER,MOHNS RIDGE,WR,18.848,9.00E-03,15.538,0.01,38.68,0.018
54590,"SCHILLING,1999(839)",MS(1267),END0026-005-001,71.238,-5.782,1.00E-03,-750,-750,SPREADING_CENTER,MOHNS RIDGE,WR,18.89,0.013,15.501,0.01,38.596,0.021
54592,"SCHILLING,1999(839)",MS(1267),END0026-006-001,71.325,-5.427,1.00E-03,-1725,-1725,SPREADING_CENTER,MOHNS RIDGE,WR,18.785,0.013,15.499,0.01,38.531,0.026
54594,"SCHILLING,1999(839)",MS(1267),END0026-007-001G,71.433,-4.793,1.00E-03,-2488,-2488,SPREADING_CENTER,MOHNS RIDGE,GL,18.677,0.017,15.484,0.015,38.408,0.036
54597,"SCHILLING,1999(839)",MS(1267),END0026-007-002,71.433,-4.793,1.00E-03,-2488,-2488,SPREADING_CENTER,MOHNS RIDGE,WR,18.822,0.014,15.506,0.01,38.603,0.025
54599,"SCHILLING,1999(839)",MS(1267),END0026-008-001G,71.53,-3.938,1.00E-03,-2925,-2925,SPREADING_CENTER,MOHNS RIDGE,GL,18.579,0.014,15.47,0.011,38.285,0.028
54602,"SCHILLING,1999(839)",MS(1267),END0026-008-002G,71.53,-3.938,1.00E-03,-2925,-2925,SPREADING_CENTER,MOHNS RIDGE,GL,18.6,0.02,15.501,0.013,38.386,0.03
54604,"SCHILLING,1999(839)",MS(1267),END0026-009-001G,71.642,-3.057,1.00E-03,-2220,-2220,SPREADING_CENTER,MOHNS RIDGE,GL,18.538,0.015,15.467,0.011,38.239,0.026
54607,"SCHILLING,1999(839)",MS(1267),TRI0139-030-001AG,71.817,2.08,0.01,-2550,-2550,SPREADING_CENTER,MOHNS RIDGE,GL,18.643,0.018,15.493,0.014,38.438,0.038
54610,"SCHILLING,1999(839)",MS(1267),TRI0139-030-002AG,71.817,2.08,0.01,-2550,-2550,SPREADING_CENTER,MOHNS RIDGE,GL,18.624,0.018,15.515,0.016,38.479,0.045
54613,"SCHILLING,1999(839)",MS(1267),END0026-010-001G,71.888,-1.393,1.00E-03,-2900,-2900,SPREADING_CENTER,MOHNS RIDGE,GL,18.288,0.019,15.453,0.018,38.05,0.041
54616,"SCHILLING,1999(839)",MS(1267),END0026-010-003G,71.888,-1.393,1.00E-03,-2900,-2900,SPREADING_CENTER,MOHNS RIDGE,GL,18.294,0.017,15.454,0.015,38.031,0.038
54619,"SCHILLING,1999(839)",MS(1267),END0026-011-001G,71.992,-0.65,1.00E-03,-2340,-2340,SPREADING_CENTER,MOHNS RIDGE,GL,18.363,0.013,15.442,0.012,38.087,0.033
54622,"SCHILLING,1999(839)",MS(1267),TRI0139-031-002AG,72.175,0.233,0.01,-2462,-2462,SPREADING_CENTER,MOHNS RIDGE,GL,17.97,0.014,15.413,0.013,37.674,0.03
54625,"SCHILLING,1999(839)",MS(1267),END0026-012-002G,72.323,1.482,1.00E-03,-2525,-2525,SPREADING_CENTER,MOHNS RIDGE,GL,18.501,0.015,15.478,0.013,38.287,0.031
54628,"SCHILLING,1999(839)",MS(1267),END0026-012-003G,72.323,1.482,1.00E-03,-2525,-2525,SPREADING_CENTER,MOHNS RIDGE,GL,18.46,0.016,15.47,0.014,38.229,0.033
54631,"SCHILLING,1999(839)",MS(1267),TRI0139-032-001G,72.608,3.375,1.00E-03,-3020,-3020,SPREADING_CENTER,MOHNS RIDGE,GL,18.227,0.02,15.458,0.017,37.978,0.042
54634,"SCHILLING,1999(839)",MS(1267),END0026-014-001G,72.813,4.263,1.00E-03,-2546,-2546,SPREADING_CENTER,MOHNS RIDGE,GL,17.919,0.019,15.429,0.016,37.635,0.038
54637,"SCHILLING,1999(839)",MS(1267),TRI0139-033-002G,73.008,5.183,0.01,-2900,-2900,SPREADING_CENTER,MOHNS RIDGE,GL,18.288,0.014,15.46,0.011,38.026,0.027
54640,"SCHILLING,1999(839)",MS(1267),END0026-015-001G,73.215,6.438,1.00E-03,-2840,-2840,SPREADING_CENTER,MOHNS RIDGE,GL,18.382,0.012,15.483,0.009,38.164,0.024
54643,"SCHILLING,1999(839)",MS(1267),END0026-016-001G,73.405,7.388,1.00E-03,-2623,-2623,SPREADING_CENTER,MOHNS RIDGE,GL,17.556,0.018,15.369,0.016,37.304,0.038
54646,"SCHILLING,1999(839)",MS(1267),END0026-016-002G,73.405,7.388,1.00E-03,-2623,-2623,SPREADING_CENTER,MOHNS RIDGE,GL,17.956,0.015,15.431,0.015,37.65,0.032
54648,"SCHILLING,1999(839)",MS(1267),END0026-032-003G,73.52,8.108,1.00E-03,-2288,-2288,SPREADING_CENTER,MOHNS RIDGE,GL,17.927,0.012,15.417,0.011,37.57,0.024
54651,"SCHILLING,1999(839)",MS(1267),END0026-031-001G,73.743,8.372,1.00E-03,-3290,-3290,SPREADING_CENTER,MOHNS RIDGE,GL,18.277,0.015,15.478,0.012,38.048,0.026
54654,"SCHILLING,1999(839)",MS(1267),END0026-030-001G,74.195,8.835,1.00E-03,-3210,-3210,SPREADING_CENTER,MOHNS RIDGE,GL,18.342,0.023,15.482,0.021,38.104,0.051
54657,"SCHILLING,1999(839)",MS(1267),END0026-029-001G,74.653,8.512,1.00E-03,-2878,-2878,SPREADING_CENTER,MOHNS RIDGE,GL,18.115,0.012,15.441,0.01,37.809,0.027
54660,"SCHILLING,1999(839)",MS(1267),END0026-027-001,75.523,7.503,1.00E-03,-2600,-2600,SPREADING_CENTER,KNIPOVICH RIDGE,WR,18.553,0.015,15.534,0.012,38.412,0.03
54662,"SCHILLING,1999(839)",MS(1267),END0026-027-002,75.523,7.503,1.00E-03,-2600,-2600,SPREADING_CENTER,KNIPOVICH RIDGE,WR,18.552,0.012,15.536,0.01,38.423,0.022
54664,"SCHILLING,1999(839)",MS(1267),END0026-019-001G,75.963,7.282,1.00E-03,-3258,-3258,SPREADING_CENTER,KNIPOVICH RIDGE,GL,18.312,0.016,15.474,0.013,38.049,0.033
54667,"SCHILLING,1999(839)",MS(1267),END0026-021-001G,76.557,7.188,1.00E-03,-2810,-2810,SPREADING_CENTER,KNIPOVICH RIDGE,GL,18.174,0.019,15.431,0.017,37.817,0.038
54670,"SCHILLING,1999(839)",MS(1267),END0026-022-001G,76.855,7.372,1.00E-03,-2600,-2600,SPREADING_CENTER,KNIPOVICH RIDGE,GL,18.248,0.013,15.427,0.01,37.864,0.025
54673,"SCHILLING,1999(839)",MS(1267),END0026-025-002G,77.528,7.672,1.00E-03,-2925,-2925,SPREADING_CENTER,KNIPOVICH RIDGE,GL,18.218,0.025,15.452,0.021,37.904,0.052
56991,"AGAR,1997(134)",MS(1355),ODP0153-0921B-004R-002/71-76,23.5413,-45.307,1.00E-04,-2479.5,-2479.5,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.283,,15.523,,37.713,
56993,"AGAR,1997(134)",MS(1355),ODP0153-0921D-004R-001/36-43,23.5407,-45.305,1.00E-04,-2503,-2503,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.283,,15.523,,37.713,
56995,"AGAR,1997(134)",MS(1355),ODP0153-0921E-008R-001/118-125,23.5388,-45.313,1.00E-04,-2444.9,-2444.9,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.211,,15.528,,37.665,
56996,"AGAR,1997(134)",MS(1355),ODP0153-0923A-002R-001/108-113,23.5426,-45.0316,1.00E-04,-2428.7,-2429,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.234,,15.503,,37.641,
56998,"AGAR,1997(134)",MS(1355),ODP0153-0923A-003-001/126-132,23.5426,-45.0316,1.00E-04,-2428.7,-2429,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.19,,15.5,,37.573,
56999,"AGAR,1997(134)",MS(1355),ODP0153-0921E-003R-001/66-72,23.5388,-45.313,1.00E-04,-2444.9,-2444.9,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.127,,15.493,,37.537,
57000,"AGAR,1997(134)",MS(1355),ODP0153-0922B-003R-002/14-21,23.5228,-45.321,1.00E-04,-2600.8,-2600.8,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.194,,15.519,,37.641,
57002,"AGAR,1997(134)",MS(1355),ODP0153-0923A-008R-001/111-115,23.5426,-45.0316,1.00E-04,-2428.7,-2429,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.26,,15.509,,37.683,
57003,"AGAR,1997(134)",MS(1355),ODP0153-0923A-011R-002/40-48,23.5426,-45.0316,1.00E-04,-2428.7,-2429,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.194,,15.519,,37.641,
57004,"AGAR,1997(134)",MS(1355),ODP0153-0923A-012R-001/69-74,23.5426,-45.0316,1.00E-04,-2428.7,-2429,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.127,,15.493,,37.537,
57208,"LOOCK,1990(160)",MS(1365),SON0048-G003,-15.392,-174.6748,1.00E-04,-2013,-2089,BACK-ARC_BASIN,LAU BASIN,GL,18.591,,15.586,,38.665,
57209,"LOOCK,1990(160)",MS(1365),SON0048-030-001,-18.7178,-175.723,1.00E-04,-2475,-2880,BACK-ARC_BASIN,LAU BASIN,GL,18.098,,15.49,,37.863
57210,"LOOCK,1990(160)",MS(1365),SON0048-G007,-18.5745,-176.4192,1.00E-04,-2285,-2371,BACK-ARC_BASIN,LAU BASIN,GL,18.173,,15.504,,38.045
57211,"LOOCK,1990(160)",MS(1365),SON0048-G018-002,-18.5952,-176.4395,1.00E-04,-2238,-2281,BACK-ARC_BASIN,LAU BASIN,GL,18.099,,15.476,,37.928
57212,"LOOCK,1990(160)",MS(1365),SON0048-G042,-18.5755,-176.4122,1.00E-04,-2245,-2260,BACK-ARC_BASIN,LAU BASIN,GL,18.151,,15.475,,37.966
57213,"LOOCK,1990(160)",MS(1365),SON0048-G054,-21.4557,-176.3682,1.00E-04,-1749,-2181,BACK-ARC_BASIN,LAU BASIN,GL,18.634,,15.561,,38.33
57214,"LOOCK,1990(160)",MS(1365),SON0048-079-001,-21.936,-176.536,1.00E-04,-1780,-1880,BACK-ARC_BASIN,LAU BASIN,GL,18.659,,15.558,,38.363
57215,"LOOCK,1990(160)",MS(1365),SON0048-114-001,-22.1882,-176.5445,1.00E-04,-1500,-1500,BACK-ARC_BASIN,LAU BASIN,GL,18.681,,15.543,,38.313
57216,"LOOCK,1990(160)",MS(1365),SON0048-127,-22.66,-176.7275,1.00E-04,-1806,-1870,BACK-ARC_BASIN,LAU BASIN,GL,18.768,,15.553,,38.363
57218,"SHIREY,1987(167)",MS(1367),ALV1016-001,35.12,-34.95,0.01,-3731,-3731,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.747,,15.512,,38.61
57219,"SHIREY,1987(167)",MS(1367),ALV1016-001,35.12,-34.95,0.01,-3731,-3731,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.742,,15.508,,38.6
57221,"SHIREY,1987(167)",MS(1367),ALV1020-001-2,35.07,-35,0.01,-3788,-3788,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.769,,15.503,,38.55
57223,"SHIREY,1987(167)",MS(1367),ALV1021-002,35.07,-34.57,0.01,-3524,-3524,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.765,,15.491,,38.54
57225,"SHIREY,1987(167)",MS(1367),ALV1021-002G,35.07,-34.57,0.01,-3524,-3524,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,18.821,,15.495,,38.51
57227,"SHIREY,1987(167)",MS(1367),ALV1021-004,35.07,-34.57,0.01,-3524,-3524,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,18.616,,15.493,,38.45
57229,"SHIREY,1987(167)",MS(1367),ALV1023-006-1,35.07,-34.56,0.01,-3732,-3732,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.966,,15.499,,38.71
57230,"SHIREY,1987(167)",MS(1367),ALV1024-001,35.07,-34.58,0.01,-3636,-3636,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.82,,15.502,,38.62
57231,"SHIREY,1987(167)",MS(1367),ALV1024-001,35.07,-34.58,0.01,-3636,-3636,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.819,,15.512,,38.68,
57236,"SHIREY,1987(167)",MS(1367),VEM0030-010-004,35.15,-34.9,0.01,-3200,-3350,FRACTURE_ZONE,,GL,18.583,,15.47,,38.41,
57238,"SHIREY,1987(167)",MS(1367),ALV1020-002-1,35.07,-35,0.01,-3788,-3788,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,19.21,,15.575,,38.96,
57239,"SHIREY,1987(167)",MS(1367),ALV1020-002-1,35.07,-35,0.01,-3788,-3788,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,19.186,,15.56,,38.92,
57242,"SHIREY,1987(167)",MS(1367),ALV1022-006,35.02,-35.07,0.01,-3461,-3461,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,19.538,,15.592,,39.17,
57243,"SHIREY,1987(167)",MS(1367),ALV1022-006,35.02,-35.07,0.01,-3461,-3461,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,19.558,,15.626,,39.27,
57245,"SHIREY,1987(167)",MS(1367),ALV1022-004-2,35.02,-35.07,0.01,-3461,-3461,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,19.489,,15.574,,39.08,
57246,"SHIREY,1987(167)",MS(1367),KNO1979-003-005M,35.08,-35.03,0.01,,,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,19.452,,15.562,,40,
57248,"SHIREY,1987(167)",MS(1367),ALV1018-001-2,35.07,-35.52,0.01,-2627,-2627,FRACTURE_ZONE,OCEANOGRAPHER FRACTURE ZONE,WR,18.568,,15.518,,38.31,
57251,"SHIREY,1987(167)",MS(1367),ALV1023-004,35.07,-34.56,0.01,-3732,-3732,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.639,,15.501,,38.31,
57253,"SHIREY,1987(167)",MS(1367),ALV1025-001,35.06,-35.03,0.01,-3834,-3834,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.989,,15.559,,38.66,
57257,"SHIREY,1987(167)",MS(1367),ALV1025-001G,35.06,-35.03,0.01,-3834,-3834,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,18.967,,15.527,,38.57,
57259,"SHIREY,1987(167)",MS(1367),VEM0030-008-012,35.15,-35.73,0.01,-2135,-2135,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.463,,15.552,,38.18,
57261,"SHIREY,1987(167)",MS(1367),VEM0030-008-022,35.15,-35.73,0.01,-2135,-2135,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.267,,15.537,,38.04,
57283,"DUPRE,1980(175)",MS(1371),ARGLSDA-005-005,9.65,-40.45,0.01,-2388,-2388,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,18.709,0.015,15.508,0.017,38.16,0.05
57284,"DUPRE,1980(175)",MS(1371),ARGLSDA-005-005,9.65,-40.45,0.01,-2388,-2388,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,18.67,0.015,15.496,0.017,38.12,0.05
57285,"DUPRE,1980(175)",MS(1371),DSDP045-0395A-033-002/9-13,22.7558,-46.0817,1.00E-04,-4484,-4484,OLD_OCEANIC_CRUST,,ROCK,18.279,0.014,15.467,0.016,37.65,0.05
57286,"DUPRE,1980(175)",MS(1371),DSDP045-0395A-033-002/9-13,22.7558,-46.0817,1.00E-04,-4484,-4484,OLD_OCEANIC_CRUST,,ROCK,18.203,0.014,15.469,0.016,37.61,0.05
57287,"DUPRE,1980(175)",MS(1371),DSDP045-0395A-049-002/3-17,22.7558,-46.0817,1.00E-04,-4484,-4484,OLD_OCEANIC_CRUST,,ROCK,18.211,0.019,15.476,0.02,37.62,0.06
57288,"DUPRE,1980(175)",MS(1371),DSDP049-0413,36.5432,-33.175,1.00E-04,-2598,-2598,FRACTURE_ZONE,FRACTURE ZONE B,ROCK,18.706,0.025,15.524,0.022,38.41,0.07
57289,"DUPRE,1980(175)",MS(1371),DSDP049-0412-007-001/2-5,36.5623,-33.166,1.00E-04,-2609,-2609,OFF-AXIS_SPREADING_CENTER,MID-ATLANTIC RIDGE (OFF-AXIS),ROCK,18.965,0.012,15.555,0.015,38.52,0.05
57290,"DUPRE,1980(175)",MS(1371),DSDP049-0412-011-001/32-35,36.5623,-33.166,1.00E-04,-2609,-2609,OFF-AXIS_SPREADING_CENTER,MID-ATLANTIC RIDGE (OFF-AXIS),ROCK,18.949,0.015,15.579,0.017,38.42,0.05
57291,"DUPRE,1980(175)",MS(1371),DSDP049-0411-002-002/12-13,36.7662,-33.3883,1.00E-04,-1935,-1935,OFF-AXIS_SPREADING_CENTER,MID-ATLANTIC RIDGE (OFF-AXIS),ROCK,18.844,0.015,15.559,0.016,38.29,0.05
57292,"DUPRE,1980(175)",MS(1371),DR17,38,-31.85,0.01,,,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,19.261,0.022,15.603,0.018,39.04,0.06
57293,"DUPRE,1980(175)",MS(1371),DR24,39,-30,1,,,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,19.444,0.018,15.587,0.018,38.98,0.06
57294,"DUPRE,1980(175)",MS(1371),TRI0122-003-004,40.23,-29.59,0.01,-2675,-2675,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,18.253,0.015,15.502,0.018,38.08,0.05
57296,"DUPRE,1980(175)",MS(1371),TRI0122-003-004,40.23,-29.59,0.01,-2675,-2675,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,18.381,0.024,15.515,0.024,38.19,0.07
57297,"DUPRE,1980(175)",MS(1371),DSDP049-0410-041-000-055-060,45.5088,-29.476,1.00E-04,-2975,-2975,OLD_OCEANIC_CRUST,,ROCK,19.73,0.018,15.619,0.019,39.7,0.06
57298,"DUPRE,1980(175)",MS(1371),TRI0138-001AD,46.527,-27.485,1.00E-03,-2400,-2550,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,18.355,0.017,15.483,0.021,38.51,0.07
57299,"DUPRE,1980(175)",MS(1371),TRI0138-001AD,46.527,-27.485,1.00E-03,-2400,-2550,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,18.319,0.021,15.447,0.025,38.43,0.07
57300,"DUPRE,1980(175)",MS(1371),TRI0138-006-001,50.043,-28.933,1.00E-03,-3370,-3370,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,17.826,0.021,15.412,0.021,37.36,0.065
57301,"DUPRE,1980(175)",MS(1371),TRI0138-006-001,50.043,-28.933,1.00E-03,-3370,-3370,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,17.798,0.012,15.42,0.015,37.33,0.05
57302,"DUPRE,1980(175)",MS(1371),CHR0004-001,53.007,-34.99,1.00E-03,-1875,-1975,SPREADING_CENTER,MID-ATLANTIC RIDGE,ROCK,18.24,0.09,15.49,0.09,37.9,0.2
57303,"DUPRE,1980(175)",MS(1371),DSDP049-0409-017-001/35-40,62.6163,-25.9528,1.00E-04,-832,-832,OFF-AXIS_SPREADING_CENTER,REYKJANES RIDGE (OFF-AXIS),ROCK,18.79,0.015,15.516,0.016,38.22,0.05
57304,"DUPRE,1980(175)",MS(1371),DSDP049-0407-042-001/87-89,63.9387,-30.576,1.00E-04,-2472,-2472,OLD_OCEANIC_CRUST,,ROCK,19.058,0.02,15.528,0.023,38.43,0.07
57305,"DUPRE,1981(176)",MS(1372),ARP1974-007-005C,36.83,-33.25,0.01,,,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.79,0.02,15.53,0.02,38.35,0.05
57308,"DUPRE,1981(176)",MS(1372),ARP1974-009-012,36.83,-33.27,0.01,,,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.69,0.02,15.52,0.02,38.28,0.1
57309,"DUPRE,1981(176)",MS(1372),ARP1974-009-013,36.83,-33.27,0.01,,,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.74,0.02,15.52,0.02,38.33,0.05
57311,"DUPRE,1981(176)",MS(1372),ARP1974-010-014,36.83,-33.27,0.01,,,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.65,0.02,15.53,0.02,38.28,0.05
57313,"DUPRE,1981(176)",MS(1372),ARP1974-010-015,36.83,-33.27,0.01,,,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.83,0.02,15.52,0.02,38.36,0.06
57314,"DUPRE,1981(176)",MS(1372),ARP1974-011-011,36.85,-33.25,0.01,,,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.68,0.02,15.52,0.02,38.2,0.05
57315,"DUPRE,1981(176)",MS(1372),ARP1974-011-018,36.85,-33.25,0.01,,,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.6,0.02,15.53,0.02,38.23,0.06
57323,"DUPRE,1981(176)",MS(1372),CYA1974-031-039,36.836,-33.281,1.00E-03,-2318,-2318,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.67,0.02,15.5,0.02,38.2,0.07
57325,"DUPRE,1981(176)",MS(1372),ARP1973-010-003,36.8372,-33.2482,1.00E-04,-2760,-2760,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.73,0.02,15.53,0.02,38.2,0.07
57327,"DUPRE,1981(176)",MS(1372),ARP1974-013-021,36.95,-33.161,1.00E-03,,,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.6,0.02,15.52,0.02,38.2,0.05
57329,"DUPRE,1981(176)",MS(1372),ARP1974-013-024,36.95,-33.161,1.00E-03,,,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.89,0.02,15.55,0.02,38.45,0.06
57330,"DUPRE,1981(176)",MS(1372),ARP1974-014-032,36.93,-33.167,1.00E-03,,,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.84,0.02,15.52,0.02,38.39,0.08
57332,"DUPRE,1981(176)",MS(1372),ARP1974-014-032,36.93,-33.167,1.00E-03,,,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.79,0.02,15.52,0.02,38.31,0.05
57335,"DUPRE,1981(176)",MS(1372),CHR0031-006-325,36.7805,-33.3072,1.00E-04,-2100,-2100,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.54,0.02,15.55,0.02,38.24,0.05
57336,"DUPRE,1981(176)",MS(1372),CHR0031-010-100,36.8708,-33.2425,1.00E-04,-2540,-2540,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,18.62,0.02,15.54,0.02,38.3,0.07
57337,"DUPRE,1981(176)",MS(1372),CYA1978-004-007,20.92,-109.03,0.01,-2635,-2635,SPREADING_CENTER,EAST PACIFIC RISE,WR,18.33,0.02,15.49,0.02,37.77,0.06
57339,"DUPRE,1981(176)",MS(1372),CYA1978-006-011,20.92,-109.07,0.01,-2580,-2580,SPREADING_CENTER,EAST PACIFIC RISE,WR,18.42,0.02,15.49,0.02,37.85,0.06
57340,"DUPRE,1981(176)",MS(1372),CYA1978-009-012,20.9,-109.07,0.01,-2645,-2645,SPREADING_CENTER,EAST PACIFIC RISE,WR,18.39,0.02,15.51,0.02,37.83,0.07
57341,"DUPRE,1981(176)",MS(1372),CYA1978-012-033,20.9,-109.05,0.01,-2645,-2645,SPREADING_CENTER,EAST PACIFIC RISE,WR,18.37,0.02,15.46,0.02,37.73,0.05
57345,"DUPRE,1981(176)",MS(1372),CYA1978-018-065,20.87,-109.08,0.01,-2630,-2630,SPREADING_CENTER,EAST PACIFIC RISE,WR,18.47,0.02,15.49,0.02,37.88,0.06
57347,"DUPRE,1981(176)",MS(1372),ALV0981-010,20.833,-109.1,1.00E-03,-2615,-2615,SPREADING_CENTER,EAST PACIFIC RISE,WR,18.45,0.02,15.49,0.02,37.86,0.06
57348,"DUPRE,1981(176)",MS(1372),ALV0981-R023,20.833,-109.1,1.00E-03,-2615,-2615,SPREADING_CENTER,EAST PACIFIC RISE,WR,18.39,0.02,15.49,0.02,37.83,0.06
