ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Pb
112524,"GRIBBLE,1998(1077)",MS-ID(3047),23698,WASTUNE-7-066-003-4,22.12,143.04,0.01,-3105,-3705,BACK-ARC_BASIN,MARIANA TROUGH,GL,2.22
112530,"GRIBBLE,1998(1077)",MS-ID(3047),23534,WASTUNE-7-068-001-2,21.35,143.28,0.01,-3802,-3896,BACK-ARC_BASIN,MARIANA TROUGH,GL,2.06
112536,"GRIBBLE,1998(1077)",MS-ID(3047),23687,WASTUNE-7-048-001-2,21.31,143.36,0.01,-2864,-2894,BACK-ARC_BASIN,MARIANA TROUGH,GL,1.38
112542,"GRIBBLE,1998(1077)",MS-ID(3047),23531,WASTUNE-7-048-001-3,21.31,143.36,0.01,-2864,-2894,BACK-ARC_BASIN,MARIANA TROUGH,GL,1.64
112548,"GRIBBLE,1998(1077)",MS-ID(3047),23688,WASTUNE-7-048-003-1,21.31,143.36,0.01,-2864,-2894,BACK-ARC_BASIN,MARIANA TROUGH,GL,4.02
112552,"GRIBBLE,1998(1077)",MS-ID(3047),23530,WASTUNE-7-047-001-5,20.97,143.44,0.01,-3678,-5106,BACK-ARC_BASIN,MARIANA TROUGH,GL,0.838
112558,"GRIBBLE,1998(1077)",MS-ID(3047),23529,WASTUNE-7-046-001-6,20.82,143.55,0.01,-3700,-3700,BACK-ARC_BASIN,MARIANA TROUGH,GL,0.749
112564,"GRIBBLE,1998(1077)",MS-ID(3047),23686,WASTUNE-7-046-001-8,20.82,143.55,0.01,-3700,-3700,BACK-ARC_BASIN,MARIANA TROUGH,GL,0.71
112570,"GRIBBLE,1998(1077)",MS-ID(3047),23535,WASTUNE-7-071-001-14,20.31,143.93,0.01,-4305,-4427,BACK-ARC_BASIN,MARIANA TROUGH,GL,1.16
112576,"GRIBBLE,1998(1077)",MS-ID(3047),23685,WASTUNE-7-045-005-2,20.04,144.07,0.01,-4800,-5175,BACK-ARC_BASIN,MARIANA TROUGH,WR,1.1
112580,"GRIBBLE,1998(1077)",MS-ID(3047),23536,WASTUNE-7-072-002,19.83,144.3,0.01,-4384,-4454,BACK-ARC_BASIN,MARIANA TROUGH,GL,1.19
112586,"GRIBBLE,1998(1077)",MS-ID(3047),23699,WASTUNE-7-073-001-1,19.73,144.4,0.01,-3602,-4034,BACK-ARC_BASIN,MARIANA TROUGH,GL,0.91
112592,"GRIBBLE,1998(1077)",MS-ID(3047),23537,WASTUNE-7-073-002-1,19.73,144.4,0.01,-3602,-4034,BACK-ARC_BASIN,MARIANA TROUGH,GL,0.89
112598,"GRIBBLE,1998(1077)",MS-ID(3047),23538,WASTUNE-7-074-001-1,19.67,144.39,0.01,-3629,-3688,BACK-ARC_BASIN,MARIANA TROUGH,GL,0.7
112604,"GRIBBLE,1998(1077)",MS-ID(3047),23540,WASTUNE-7-076-001-1,19.45,144.54,0.01,-3363,-4480,BACK-ARC_BASIN,MARIANA TROUGH,GL,0.75
112610,"GRIBBLE,1998(1077)",MS-ID(3047),23539,WASTUNE-7-075-001-2,19.44,144.48,0.01,-4383,-4449,BACK-ARC_BASIN,MARIANA TROUGH,GL,0.78
112616,"GRIBBLE,1998(1077)",MS-ID(3047),23700,WASTUNE-7-079-001-1,19.19,144.61,0.01,-3517,-3900,BACK-ARC_BASIN,MARIANA TROUGH,GL,0.61
112622,"GRIBBLE,1998(1077)",MS-ID(3047),23541,WASTUNE-7-080-001-3,19.12,144.67,0.01,-4040,-4051,BACK-ARC_BASIN,MARIANA TROUGH,GL,0.49
112628,"GRIBBLE,1998(1077)",MS-ID(3047),23542,WASTUNE-7-082-001-1,18.75,144.66,1.00E-02,-4299,-4341,BACK-ARC_BASIN,MARIANA TROUGH,GL,0.78
113226,"RIDLEY,1994(760)",ICPMS(3086),11992,ALV1652-010,0.742,-85.843,1.00E-03,-2594,-2594,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,WR,1
113232,"RIDLEY,1994(760)",ICPMS(3086),12004,ALV1654-006-A,0.752,-85.843,1.00E-03,-2540,-2540,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,WR,2
113239,"RIDLEY,1994(760)",ICPMS(3086),21391,ALV1654-003-A,0.752,-85.842,1.00E-03,-2545,-2545,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,WR,4
113249,"RIDLEY,1994(760)",ICPMS(3086),23856,ALV1649-002C-A,0.752,-85.843,1.00E-03,-2547,-2547,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,WR,13.8
113258,"RIDLEY,1994(760)",ICPMS(3086),23857,ALV1649-002C-B,0.752,-85.843,1.00E-03,-2547,-2547,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,WR,13.7
113267,"RIDLEY,1994(760)",ICPMS(3086),23858,ALV1649-002C-C,0.752,-85.843,1.00E-03,-2547,-2547,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,WR,26.5
113276,"RIDLEY,1994(760)",ICPMS(3086),23859,ALV1649-002C-W,0.752,-85.843,1.00E-03,-2547,-2547,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,WR,4.2
113285,"RIDLEY,1994(760)",ICPMS(3086),23860,ALV1649-002E-A,0.752,-85.843,1.00E-03,-2547,-2547,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,WR,18.1
113294,"RIDLEY,1994(760)",ICPMS(3086),23861,ALV1649-002E-B,0.752,-85.843,1.00E-03,-2547,-2547,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,WR,17.4
113303,"RIDLEY,1994(760)",ICPMS(3086),23862,ALV1649-002E-C,0.752,-85.843,1.00E-03,-2547,-2547,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,WR,28.9
113312,"RIDLEY,1994(760)",ICPMS(3086),23866,ALV1655-001B-W,0.817,-85.95,1.00E-03,-2583,-2583,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,WR,20.8
113321,"RIDLEY,1994(760)",ICPMS(3086),23865,ALV1655-001B-G,0.817,-85.95,1.00E-03,-2583,-2583,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,WR,7.8
113892,"CHENG,1999(860)",AAS(3125),23932,GIL7202-070,-25.092,-97.56,1.00E-03,-200,-1075,SEAMOUNT,EASTER SMT CHAIN,WR,1.54
113894,"CHENG,1999(860)",AAS(3125),23933,GIL7202-071,-25.8,-100.667,1.00E-03,-475,-1125,SEAMOUNT,EASTER SMT CHAIN,WR,2.08
113897,"CHENG,1999(860)",AAS(3125),23935,GIL7202-100A,-25.935,-84.61,1.00E-03,-730,-1900,SEAMOUNT,EASTER SMT CHAIN,WR,2.56
114947,"COUSENS,1999(959)",ICPMS(3178),24229,PAR8710-006-302,52.4898,-133.7145,1.00E-04,-2259,-2259,SEAMOUNT,"DRIFTERS SMT, PRATT-WELKER SMT CHAIN",GL,2
114953,"COUSENS,1999(959)",ICPMS(3178),24237,PAR8710-004-101,53.2917,-134.561,1.00E-04,-1506,-1506,SEAMOUNT,"GRAHAM SMT, PRATT-WELKER SMT CHAIN",WR,2
114957,"COUSENS,1999(959)",ICPMS(3178),24239,PAR8710-004-104,53.2917,-134.561,1.00E-04,-1506,-1506,SEAMOUNT,"GRAHAM SMT, PRATT-WELKER SMT CHAIN",GL,3
114964,"COUSENS,1999(959)",ICPMS(3178),24250,PAR8710-005-208,52.3177,-134.0472,1.00E-04,-1564,-1564,SEAMOUNT,"OSHAWA SMT, PRATT-WELKER SMT CHAIN",GL,7
114968,"COUSENS,1999(959)",ICPMS(3178),24254,PAR8710-005-213,52.3177,-134.0472,1.00E-04,-1564,-1564,SEAMOUNT,"OSHAWA SMT, PRATT-WELKER SMT CHAIN",GL,6
114973,"COUSENS,1999(959)",ICPMS(3178),24228,PAR8710-006-301,52.4898,-133.7145,1.00E-04,-2259,-2259,SEAMOUNT,"DRIFTERS SMT, PRATT-WELKER SMT CHAIN",GL,9
114977,"COUSENS,1999(959)",ICPMS(3178),24230,PAR8710-006-303,52.4898,-133.7145,1.00E-04,-2259,-2259,SEAMOUNT,"DRIFTERS SMT, PRATT-WELKER SMT CHAIN",GL,1
114983,"COUSENS,1999(959)",ICPMS(3178),24232,PAR8710-006-305,52.4898,-133.7145,1.00E-04,-2259,-2259,SEAMOUNT,"DRIFTERS SMT, PRATT-WELKER SMT CHAIN",GL,4
114991,"COUSENS,1999(959)",ICPMS(3178),24233,PAR8710-006-306,52.4898,-133.7145,1.00E-04,-2259,-2259,SEAMOUNT,"DRIFTERS SMT, PRATT-WELKER SMT CHAIN",WR,1
114993,"COUSENS,1999(959)",ICPMS(3178),24234,PAR8710-006-307,52.4898,-133.7145,1.00E-04,-2259,-2259,SEAMOUNT,"DRIFTERS SMT, PRATT-WELKER SMT CHAIN",GL,7
114996,"COUSENS,1999(959)",ICPMS(3178),24235,PAR8710-006-308,52.4898,-133.7145,1.00E-04,-2259,-2259,SEAMOUNT,"DRIFTERS SMT, PRATT-WELKER SMT CHAIN",GL,2
115000,"COUSENS,1999(959)",ICPMS(3178),24236,PAR8710-006-309,52.4898,-133.7145,1.00E-04,-2259,-2259,SEAMOUNT,"DRIFTERS SMT, PRATT-WELKER SMT CHAIN",GL,2
115003,"COUSENS,1999(959)",ICPMS(3178),24238,PAR8710-004-103,53.2917,-134.561,1.00E-04,-1506,-1506,SEAMOUNT,"GRAHAM SMT, PRATT-WELKER SMT CHAIN",GL,1
115006,"COUSENS,1999(959)",ICPMS(3178),24240,PAR8710-004-105,53.2917,-134.561,1.00E-04,-1506,-1506,SEAMOUNT,"GRAHAM SMT, PRATT-WELKER SMT CHAIN",GL,20
115009,"COUSENS,1999(959)",ICPMS(3178),24241,PAR8710-004-106,53.2917,-134.561,1.00E-04,-1506,-1506,SEAMOUNT,"GRAHAM SMT, PRATT-WELKER SMT CHAIN",WR,1
115012,"COUSENS,1999(959)",ICPMS(3178),24243,PAR8710-004-108,53.2917,-134.561,1.00E-04,-1506,-1506,SEAMOUNT,"GRAHAM SMT, PRATT-WELKER SMT CHAIN",GL,6
115023,"COUSENS,1999(959)",ICPMS(3178),24248,PAR8710-005-206,52.3177,-134.0472,1.00E-04,-1564,-1564,SEAMOUNT,"OSHAWA SMT, PRATT-WELKER SMT CHAIN",GL,4
115027,"COUSENS,1999(959)",ICPMS(3178),24249,PAR8710-005-207,52.3177,-134.0472,1.00E-04,-1564,-1564,SEAMOUNT,"OSHAWA SMT, PRATT-WELKER SMT CHAIN",GL,8
115031,"COUSENS,1999(959)",ICPMS(3178),24251,PAR8710-005-210,52.3177,-134.0472,1.00E-04,-1564,-1564,SEAMOUNT,"OSHAWA SMT, PRATT-WELKER SMT CHAIN",WR,2
115035,"COUSENS,1999(959)",ICPMS(3178),24252,PAR8710-005-211,52.3177,-134.0472,1.00E-04,-1564,-1564,SEAMOUNT,"OSHAWA SMT, PRATT-WELKER SMT CHAIN",GL,5
115038,"COUSENS,1999(959)",ICPMS(3178),24253,PAR8710-005-212,52.3177,-134.0472,1.00E-04,-1564,-1564,SEAMOUNT,"OSHAWA SMT, PRATT-WELKER SMT CHAIN",GL,5
115042,"COUSENS,1999(959)",ICPMS(3178),24255,PAR8710-005-214,52.3177,-134.0472,1.00E-04,-1564,-1564,SEAMOUNT,"OSHAWA SMT, PRATT-WELKER SMT CHAIN",GL,2
115045,"COUSENS,1999(959)",ICPMS(3178),24256,PAR8710-005-215,52.3177,-134.0472,1.00E-04,-1564,-1564,SEAMOUNT,"OSHAWA SMT, PRATT-WELKER SMT CHAIN",WR,2
115049,"COUSENS,1999(959)",ICPMS(3178),24247,ENV7610-029-001,52.305,-134.0167,0.0001,-1143,-1143,SEAMOUNT,"OSHAWA SMT, PRATT-WELKER SMT CHAIN",WR,1
115077,"AUMENTO,1969(961)",SPEC(3183),24260,HUD1966-014-003,45.22,-29,0.01,,,SEAMOUNT,BALD MOUNTAIN SMT,WR,2.4
115078,"AUMENTO,1969(961)",SPEC(3183),24257,HUD1966-014-017,45.22,-29,0.01,,,SEAMOUNT,BALD MOUNTAIN SMT,WR,4.4
115079,"AUMENTO,1969(961)",SPEC(3183),24258,HUD1966-014-026,45.22,-29,0.01,,,SEAMOUNT,BALD MOUNTAIN SMT,WR,2
115080,"AUMENTO,1969(961)",SPEC(3183),24259,HUD1966-014-028,45.22,-29,0.01,,,SEAMOUNT,BALD MOUNTAIN SMT,WR,2.4
115081,"AUMENTO,1969(961)",SPEC(3183),24266,HUD1966-033-009,45.2,-28.98,0.01,,,SEAMOUNT,BALD MOUNTAIN SMT,WR,2.8
115082,"AUMENTO,1969(961)",SPEC(3183),24261,HUD1966-033-010,45.2,-28.98,0.01,,,SEAMOUNT,BALD MOUNTAIN SMT,WR,4.2
115083,"AUMENTO,1969(961)",SPEC(3183),24262,HUD1966-033-013,45.2,-28.98,0.01,,,SEAMOUNT,BALD MOUNTAIN SMT,WR,3.5
115084,"AUMENTO,1969(961)",SPEC(3183),24263,HUD1966-033-028,45.2,-28.98,0.01,,,SEAMOUNT,BALD MOUNTAIN SMT,WR,2
115085,"AUMENTO,1969(961)",SPEC(3183),24264,HUD1966-033-029,45.2,-28.98,0.01,,,SEAMOUNT,BALD MOUNTAIN SMT,WR,2.3
115086,"AUMENTO,1969(961)",SPEC(3183),24265,HUD1966-033-036,45.2,-28.98,0.01,,,SEAMOUNT,BALD MOUNTAIN SMT,WR,1.7
115087,"AUMENTO,1969(961)",SPEC(3183),24268,HUD1966-035-005,45.17,-28.99,0.01,,,SEAMOUNT,BALD MOUNTAIN SMT,WR,1.4
115088,"AUMENTO,1969(961)",SPEC(3183),24267,HUD1966-035-017,45.17,-28.99,1.00E-02,,,SEAMOUNT,BALD MOUNTAIN SMT,WR,2.5
115230,"CASTILLO,1991(977)",MS-ID(3192),24276,DSDP061-0462A-038-002/53-56,7.2417,165.0317,1.00E-04,-5177,-5177,OLD_OCEANIC_CRUST,,WR,0.662
115232,"CASTILLO,1991(977)",MS-ID(3192),24278,DSDP061-0462A-047-002/90-94,7.2417,165.0317,1.00E-04,-5177,-5177,OLD_OCEANIC_CRUST,,WR,0.392
115234,"CASTILLO,1991(977)",MS-ID(3192),24281,DSDP061-0462A-056-001/131-134,7.2417,165.0317,1.00E-04,-5177,-5177,OLD_OCEANIC_CRUST,,WR,0.432
115236,"CASTILLO,1991(977)",MS-ID(3192),24281,DSDP061-0462A-056-001/131-134,7.2417,165.0317,1.00E-04,-5177,-5177,OLD_OCEANIC_CRUST,,WR,0.432
115238,"CASTILLO,1991(977)",MS-ID(3192),24285,DSDP061-0462A-094-004/69-75,7.2417,165.0317,1.00E-04,-5177,-5177,OLD_OCEANIC_CRUST,,WR,0.221
115240,"CASTILLO,1991(977)",MS-ID(3192),24287,DSDP061-0462A-108-002/12-16,7.2417,165.0317,1.00E-04,-5177,-5177,OLD_OCEANIC_CRUST,,WR,0.878
115242,"CASTILLO,1991(977)",MS-ID(3192),24287,DSDP061-0462A-108-002/12-16,7.2417,165.0317,0.0001,-5177,-5177,OLD_OCEANIC_CRUST,,WR,0.878
116513,"THOMPSON,1972(292)",DROES(3229),24363,AII0042-001-100,-4.13,-12.12,1.00E-02,-2870,-3060,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,2
116587,"JOHNSON,1987(585)",SSMS(3237),14721,KAK820316-023-024,-9.86,157.7263,1.00E-04,-2525,-3095,BACK-ARC_BASIN,WOODLARK BASIN,WR,1.6
116588,"JOHNSON,1987(585)",SSMS(3237),24379,KAK820316-024-006,-8.8097,157.2428,1.00E-04,-2800,-3405,BACK-ARC_BASIN,WOODLARK BASIN,WR,1.6
116589,"JOHNSON,1987(585)",SSMS(3237),24386,KAK820316-024-018,-8.8097,157.2428,1.00E-04,-2800,-3405,BACK-ARC_BASIN,WOODLARK BASIN,WR,3.4
116590,"JOHNSON,1987(585)",SSMS(3237),14682,KAK820316-030-009,-8.7865,156.7192,1.00E-04,-3140,-3630,BACK-ARC_BASIN,WOODLARK BASIN,WR,3.1
116591,"JOHNSON,1987(585)",SSMS(3237),14726,KAK820316-031-007,-8.2072,156.4593,1.00E-04,-1635,-2045,BACK-ARC_BASIN,WOODLARK BASIN,WR,2.3
116592,"JOHNSON,1987(585)",SSMS(3237),14692,KAK820316-032-009,-8.7565,156.4538,1.00E-04,-2050,-2830,BACK-ARC_BASIN,WOODLARK BASIN,WR,0.83
116593,"JOHNSON,1987(585)",SSMS(3237),14686,KAK820316-032-015,-8.7565,156.4538,1.00E-04,-2050,-2830,BACK-ARC_BASIN,WOODLARK BASIN,WR,0.34
116594,"JOHNSON,1987(585)",SSMS(3237),24402,KAK820316-033-006,-8.7398,157.58,1.00E-04,-1250,-1550,BACK-ARC_BASIN,WOODLARK BASIN,WR,1.5
116595,"JOHNSON,1987(585)",SSMS(3237),14727,KAK820316-033-014,-8.7398,157.58,1.00E-04,-1250,-1550,BACK-ARC_BASIN,WOODLARK BASIN,WR,1.5
116596,"JOHNSON,1987(585)",SSMS(3237),14724,KAK820316-034-002,-8.9923,157.9905,1.00E-04,-870,-925,BACK-ARC_BASIN,WOODLARK BASIN,WR,0.66
116597,"JOHNSON,1987(585)",SSMS(3237),24413,KAK820316-035-008,-9.1333,157.9673,1.00E-04,-380,-410,BACK-ARC_BASIN,WOODLARK BASIN,WR,1
116600,"JOHNSON,1987(585)",XRF(3240),14719,KAK820316-023-005,-9.86,157.7263,1.00E-04,-2525,-3095,BACK-ARC_BASIN,WOODLARK BASIN,WR,2
116603,"JOHNSON,1987(585)",XRF(3240),14720,KAK820316-023-016,-9.86,157.7263,1.00E-04,-2525,-3095,BACK-ARC_BASIN,WOODLARK BASIN,WR,2
116606,"JOHNSON,1987(585)",XRF(3240),24376,KAK820316-023-020,-9.86,157.7263,1.00E-04,-2525,-3095,BACK-ARC_BASIN,WOODLARK BASIN,WR,4
116609,"JOHNSON,1987(585)",XRF(3240),14721,KAK820316-023-024,-9.86,157.7263,1.00E-04,-2525,-3095,BACK-ARC_BASIN,WOODLARK BASIN,WR,4
116612,"JOHNSON,1987(585)",XRF(3240),14722,KAK820316-024-001,-8.8097,157.2428,1.00E-04,-2800,-3405,BACK-ARC_BASIN,WOODLARK BASIN,WR,7
116615,"JOHNSON,1987(585)",XRF(3240),24377,KAK820316-024-002,-8.8097,157.2428,1.00E-04,-2800,-3405,BACK-ARC_BASIN,WOODLARK BASIN,WR,5
116618,"JOHNSON,1987(585)",XRF(3240),24378,KAK820316-024-005,-8.8097,157.2428,1.00E-04,-2800,-3405,BACK-ARC_BASIN,WOODLARK BASIN,WR,5
116621,"JOHNSON,1987(585)",XRF(3240),24379,KAK820316-024-006,-8.8097,157.2428,1.00E-04,-2800,-3405,BACK-ARC_BASIN,WOODLARK BASIN,WR,5
116624,"JOHNSON,1987(585)",XRF(3240),24380,KAK820316-024-007,-8.8097,157.2428,1.00E-04,-2800,-3405,BACK-ARC_BASIN,WOODLARK BASIN,WR,6
116627,"JOHNSON,1987(585)",XRF(3240),24383,KAK820316-024-011,-8.8097,157.2428,1.00E-04,-2800,-3405,BACK-ARC_BASIN,WOODLARK BASIN,WR,4
116630,"JOHNSON,1987(585)",XRF(3240),14723,KAK820316-024-013,-8.8097,157.2428,1.00E-04,-2800,-3405,BACK-ARC_BASIN,WOODLARK BASIN,WR,3
116633,"JOHNSON,1987(585)",XRF(3240),24384,KAK820316-024-014,-8.8097,157.2428,1.00E-04,-2800,-3405,BACK-ARC_BASIN,WOODLARK BASIN,WR,5
116656,"JOHNSON,1987(585)",XRF(3240),14724,KAK820316-034-002,-8.9923,157.9905,1.00E-04,-870,-925,BACK-ARC_BASIN,WOODLARK BASIN,WR,2
116659,"JOHNSON,1987(585)",XRF(3240),24408,KAK820316-034-006,-8.9923,157.9905,1.00E-04,-870,-925,BACK-ARC_BASIN,WOODLARK BASIN,WR,2
116662,"JOHNSON,1987(585)",XRF(3240),24409,KAK820316-034-010,-8.9923,157.9905,1.00E-04,-870,-925,BACK-ARC_BASIN,WOODLARK BASIN,WR,2
116665,"JOHNSON,1987(585)",XRF(3240),24411,KAK820316-035-003,-9.1333,157.9673,1.00E-04,-380,-410,BACK-ARC_BASIN,WOODLARK BASIN,WR,2
116668,"JOHNSON,1987(585)",XRF(3240),19864,KAK820316-035-006,-9.1333,157.9673,1.00E-04,-380,-410,BACK-ARC_BASIN,WOODLARK BASIN,WR,2
116671,"JOHNSON,1987(585)",XRF(3240),24413,KAK820316-035-008,-9.1333,157.9673,1.00E-04,-380,-410,BACK-ARC_BASIN,WOODLARK BASIN,WR,2
116674,"JOHNSON,1987(585)",XRF(3240),24414,KAK820316-035-009,-9.1333,157.9673,1.00E-04,-380,-410,BACK-ARC_BASIN,WOODLARK BASIN,WR,3
116677,"JOHNSON,1987(585)",XRF(3240),24415,KAK820316-035-010,-9.1333,157.9673,1.00E-04,-380,-410,BACK-ARC_BASIN,WOODLARK BASIN,WR,2
116695,"JOHNSON,1987(585)",XRF(3240),24390,KAK820316-031-002,-8.2072,156.4593,1.00E-04,-1635,-2045,BACK-ARC_BASIN,WOODLARK BASIN,WR,4
116698,"JOHNSON,1987(585)",XRF(3240),14726,KAK820316-031-007,-8.2072,156.4593,1.00E-04,-1635,-2045,BACK-ARC_BASIN,WOODLARK BASIN,WR,4
116701,"JOHNSON,1987(585)",XRF(3240),24394,KAK820316-031-009,-8.2072,156.4593,1.00E-04,-1635,-2045,BACK-ARC_BASIN,WOODLARK BASIN,WR,4
116704,"JOHNSON,1987(585)",XRF(3240),24396,KAK820316-031-015,-8.2072,156.4593,1.00E-04,-1635,-2045,BACK-ARC_BASIN,WOODLARK BASIN,WR,3
116707,"JOHNSON,1987(585)",XRF(3240),24397,KAK820316-031-016,-8.2072,156.4593,1.00E-04,-1635,-2045,BACK-ARC_BASIN,WOODLARK BASIN,WR,5
116724,"JOHNSON,1987(585)",XRF(3240),24401,KAK820316-033-004,-8.7398,157.58,1.00E-04,-1250,-1550,BACK-ARC_BASIN,WOODLARK BASIN,WR,5
116727,"JOHNSON,1987(585)",XRF(3240),24402,KAK820316-033-006,-8.7398,157.58,1.00E-04,-1250,-1550,BACK-ARC_BASIN,WOODLARK BASIN,WR,4
116730,"JOHNSON,1987(585)",XRF(3240),24405,KAK820316-033-010,-8.7398,157.58,1.00E-04,-1250,-1550,BACK-ARC_BASIN,WOODLARK BASIN,WR,5
116733,"JOHNSON,1987(585)",XRF(3240),24406,KAK820316-033-012,-8.7398,157.58,1.00E-04,-1250,-1550,BACK-ARC_BASIN,WOODLARK BASIN,WR,6
116736,"JOHNSON,1987(585)",XRF(3240),14727,KAK820316-033-014,-8.7398,157.58,1.00E-04,-1250,-1550,BACK-ARC_BASIN,WOODLARK BASIN,WR,4
116745,"JOHNSON,1987(585)",XRF(3240),24387,KAK820316-030-001,-8.7865,156.7192,1.00E-04,-3140,-3630,BACK-ARC_BASIN,WOODLARK BASIN,WR,2
116748,"JOHNSON,1987(585)",XRF(3240),24388,KAK820316-030-002,-8.7865,156.7192,1.00E-04,-3140,-3630,BACK-ARC_BASIN,WOODLARK BASIN,WR,2
116751,"JOHNSON,1987(585)",XRF(3240),14681,KAK820316-030-006,-8.7865,156.7192,1.00E-04,-3140,-3630,BACK-ARC_BASIN,WOODLARK BASIN,WR,1
116754,"JOHNSON,1987(585)",XRF(3240),14682,KAK820316-030-009,-8.7865,156.7192,1.00E-04,-3140,-3630,BACK-ARC_BASIN,WOODLARK BASIN,WR,2
116761,"JOHNSON,1987(585)",XRF(3240),14689,KAK820316-032-004,-8.7565,156.4538,1.00E-04,-2050,-2830,BACK-ARC_BASIN,WOODLARK BASIN,WR,2
116764,"JOHNSON,1987(585)",XRF(3240),14690,KAK820316-032-005,-8.7565,156.4538,1.00E-04,-2050,-2830,BACK-ARC_BASIN,WOODLARK BASIN,WR,3
116767,"JOHNSON,1987(585)",XRF(3240),14683,KAK820316-032-010,-8.7565,156.4538,1.00E-04,-2050,-2830,BACK-ARC_BASIN,WOODLARK BASIN,WR,1
116770,"JOHNSON,1987(585)",XRF(3240),14686,KAK820316-032-015,-8.7565,156.4538,1.00E-04,-2050,-2830,BACK-ARC_BASIN,WOODLARK BASIN,WR,2
116773,"JOHNSON,1987(585)",XRF(3240),14687,KAK820316-032-016,-8.7565,156.4538,1.00E-04,-2050,-2830,BACK-ARC_BASIN,WOODLARK BASIN,WR,2
116776,"JOHNSON,1987(585)",XRF(3240),14688,KAK820316-032-017,-8.7565,156.4538,1.00E-04,-2050,-2830,BACK-ARC_BASIN,WOODLARK BASIN,WR,1
128260,"LAWSON,1996(880)",ICPMS(3298),30947,DAR0057-001-003-1B,23.643,-45.273,1.00E-03,-4399,-4399,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.947
128262,"LAWSON,1996(880)",ICPMS(3298),30963,DAR0057-003-001-1C,23.878,-46.327,1.00E-03,-4828,-4828,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.803
128264,"LAWSON,1996(880)",ICPMS(3298),30964,DAR0057-004-001-1B,23.89,-46.36,1.00E-03,-4960,-4960,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,1.23
128266,"LAWSON,1996(880)",ICPMS(3298),30965,DAR0057-005-001-2B,23.865,-46.332,1.00E-03,-4900,-4900,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.828
128268,"LAWSON,1996(880)",ICPMS(3298),30967,DAR0057-006-002-1C,23.855,-46.343,1.00E-03,-4985,-4985,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.578
128270,"LAWSON,1996(880)",ICPMS(3298),30968,DAR0057-007-001-3C,23.855,-46.3,1.00E-03,-5255,-5255,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.533
128272,"LAWSON,1996(880)",ICPMS(3298),30969,DAR0057-008-001-1B,23.842,-46.33,1.00E-03,-4920,-4920,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.566
128274,"LAWSON,1996(880)",ICPMS(3298),30970,DAR0057-009-001-2B,23.888,-46.325,1.00E-03,-4895,-4895,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.484
128276,"LAWSON,1996(880)",ICPMS(3298),30933,DAR0057-011-001-1B,23.923,-46.322,1.00E-03,-4715,-4715,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.638
128278,"LAWSON,1996(880)",ICPMS(3298),30934,DAR0057-012-001-1B,23.952,-46.298,1.00E-03,-4600,-4600,SEAMOUNT,,WR,0.543
128280,"LAWSON,1996(880)",ICPMS(3298),30937,DAR0057-013-001-1B,24.003,-46.323,1.00E-03,-4244,-4244,SEAMOUNT,THATCHER'S NOSE,WR,0.333
128282,"LAWSON,1996(880)",ICPMS(3298),30938,DAR0057-014-001-1B,24.003,-46.303,1.00E-03,-4360,-4360,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.515
128284,"LAWSON,1996(880)",ICPMS(3298),30939,DAR0057-015-001-2B,24.04,-46.303,1.00E-03,-4118,-4118,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.415
128286,"LAWSON,1996(880)",ICPMS(3298),30941,DAR0057-016-001-1B,24.077,-46.308,1.00E-03,-3970,-3970,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.544
128288,"LAWSON,1996(880)",ICPMS(3298),30944,DAR0057-017-001-2A,24.113,-46.298,1.00E-03,-4030,-4030,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,0.487
