ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Nb
8607,"PEARCE,1995(646)",ICPMS(340),2625,DAR0033-013-001-5,-18.973,-176.567,1.00E-03,-2240,-2270,BACK-ARC_BASIN,LAU BASIN,WR,8.42
8608,"PEARCE,1995(646)",ICPMS(340),2626,DAR0033-013-001-6,-18.973,-176.567,1.00E-03,-2240,-2270,BACK-ARC_BASIN,LAU BASIN,WR,8.49
8609,"PEARCE,1995(646)",ICPMS(340),2607,DAR0033-011-001-1,-19.115,-176.553,1.00E-03,-2250,-2250,BACK-ARC_BASIN,LAU BASIN,WR,2.66
8610,"PEARCE,1995(646)",ICPMS(340),2608,DAR0033-011-001-2,-19.115,-176.553,1.00E-03,-2250,-2250,BACK-ARC_BASIN,LAU BASIN,WR,3.18
8611,"PEARCE,1995(646)",ICPMS(340),2604,DAR0033-010-001-1,-19.142,-176.527,1.00E-03,-2260,-2260,BACK-ARC_BASIN,LAU BASIN,WR,6
8612,"PEARCE,1995(646)",ICPMS(340),2606,DAR0033-010-001-3,-19.142,-176.527,1.00E-03,-2260,-2260,BACK-ARC_BASIN,LAU BASIN,WR,5.95
8613,"PEARCE,1995(646)",ICPMS(340),2639,DAR0033-018-001-1,-19.717,-176.217,1.00E-03,-2650,-2650,BACK-ARC_BASIN,LAU BASIN,WR,0.25
8614,"PEARCE,1995(646)",ICPMS(340),2640,DAR0033-018-001-2,-19.717,-176.217,1.00E-03,-2650,-2650,BACK-ARC_BASIN,LAU BASIN,WR,0.29
8615,"PEARCE,1995(646)",ICPMS(340),2684,DAR0033-041-002-1,-19.277,-176.173,1.00E-03,-2980,-3120,BACK-ARC_BASIN,LAU BASIN,WR,1.28
8616,"PEARCE,1995(646)",ICPMS(340),2687,DAR0033-041-003-2,-19.277,-176.173,1.00E-03,-2980,-3120,BACK-ARC_BASIN,LAU BASIN,WR,1.3
8617,"PEARCE,1995(646)",ICPMS(340),2649,DAR0033-021-001-1,-19.44,-175.927,1.00E-03,-3000,-3809,BACK-ARC_BASIN,LAU BASIN,WR,0.86
8618,"PEARCE,1995(646)",ICPMS(340),2652,DAR0033-021-004-1,-19.44,-175.927,1.00E-03,-3000,-3809,BACK-ARC_BASIN,LAU BASIN,WR,0.76
8619,"PEARCE,1995(646)",ICPMS(340),2641,DAR0033-020-001-1,-19.488,-175.963,1.00E-03,-2640,-2640,BACK-ARC_BASIN,LAU BASIN,WR,0.83
8620,"PEARCE,1995(646)",ICPMS(340),2648,DAR0033-020-005-2,-19.488,-175.963,1.00E-03,-2640,-2640,BACK-ARC_BASIN,LAU BASIN,WR,0.94
8621,"PEARCE,1995(646)",ICPMS(340),2649,DAR0033-021-001-1,-19.44,-175.927,1.00E-03,-3000,-3809,BACK-ARC_BASIN,LAU BASIN,WR,0.86
8622,"PEARCE,1995(646)",ICPMS(340),2659,DAR0033-022-006-2,-19.688,-175.993,1.00E-03,-2730,-2730,BACK-ARC_BASIN,LAU BASIN,WR,1.67
8623,"PEARCE,1995(646)",ICPMS(340),2663,DAR0033-023-002-1,-20.567,-176.133,1.00E-03,-2585,-2625,BACK-ARC_BASIN,LAU BASIN,WR,0.4
8624,"PEARCE,1995(646)",ICPMS(340),2666,DAR0033-023-003-2,-20.567,-176.133,1.00E-03,-2585,-2625,BACK-ARC_BASIN,LAU BASIN,WR,0.95
8625,"PEARCE,1995(646)",ICPMS(340),2672,DAR0033-023-007-3,-20.567,-176.133,1.00E-03,-2585,-2625,BACK-ARC_BASIN,LAU BASIN,WR,0.38
8626,"PEARCE,1995(646)",ICPMS(340),2673,DAR0033-023-008-1,-20.567,-176.133,1.00E-03,-2585,-2625,BACK-ARC_BASIN,LAU BASIN,WR,0.71
8627,"PEARCE,1995(646)",ICPMS(340),2674,DAR0033-023-008-2,-20.567,-176.133,1.00E-03,-2585,-2625,BACK-ARC_BASIN,LAU BASIN,WR,0.54
8628,"PEARCE,1995(646)",ICPMS(340),2675,DAR0033-024-001-1,-20.0917,-176.0867,1.00E-03,-2700,-2700,BACK-ARC_BASIN,LAU BASIN,WR,0.67
8629,"PEARCE,1995(646)",ICPMS(340),2677,DAR0033-025-002-1,-20.583,-176.143,1.00E-03,-2620,-2620,BACK-ARC_BASIN,LAU BASIN,WR,2.14
8630,"PEARCE,1995(646)",ICPMS(340),2681,DAR0033-025-005-1,-20.583,-176.143,1.00E-03,-2620,-2620,BACK-ARC_BASIN,LAU BASIN,WR,0.69
8631,"PEARCE,1995(646)",ICPMS(340),2598,DAR0033-009-001-1,-19.31,-176.46,1.00E-03,-1430,-1430,BACK-ARC_BASIN,LAU BASIN,WR,0.66
8632,"PEARCE,1995(646)",ICPMS(340),2601,DAR0033-009-002-7,-19.31,-176.46,1.00E-03,-1430,-1430,BACK-ARC_BASIN,LAU BASIN,WR,0.83
8633,"PEARCE,1995(646)",ICPMS(340),2602,DAR0033-009-003-1,-19.31,-176.46,1.00E-03,-1430,-1430,BACK-ARC_BASIN,LAU BASIN,WR,0.69
8634,"PEARCE,1995(646)",ICPMS(340),2636,DAR0033-017-001-1,-18.853,-176.282,1.00E-03,-2300,-2300,BACK-ARC_BASIN,LAU BASIN,WR,2.39
8635,"PEARCE,1995(646)",ICPMS(340),2638,DAR0033-017-001-3,-18.853,-176.282,0.001,-2300,-2300,BACK-ARC_BASIN,LAU BASIN,WR,2.77
8774,"VLASTELIC,1998(715)",XRF(349),2764,ATAPACA-015-001,-54.55,-138.32,,-1645,-1645,SPREADING_CENTER,PACIFIC-ANTARCTIC RIDGE,GL,3.92
8783,"VLASTELIC,1998(715)",XRF(349),2765,ATAPACA-015-002,-54.55,-138.32,,-1645,-1645,SPREADING_CENTER,PACIFIC-ANTARCTIC RIDGE,WR,3.48
8792,"VLASTELIC,1998(715)",XRF(349),2766,ATAPACA-015-003,-54.55,-138.32,,-1645,-1645,SPREADING_CENTER,PACIFIC-ANTARCTIC RIDGE,WR,2.75
8801,"VLASTELIC,1998(715)",XRF(349),2768,ATAPACA-016-002,-54.65,-138.54,,-1964,-1964,SPREADING_CENTER,PACIFIC-ANTARCTIC RIDGE,WR,1.47
8808,"VLASTELIC,1998(715)",XRF(349),2769,ATAPACA-016-003,-54.65,-138.54,,-1964,-1964,SPREADING_CENTER,PACIFIC-ANTARCTIC RIDGE,WR,22.64
8817,"VLASTELIC,1998(715)",XRF(349),2770,ATAPACA-016-005,-54.65,-138.54,,-1964,-1964,SPREADING_CENTER,PACIFIC-ANTARCTIC RIDGE,GL,31.95
8827,"VLASTELIC,1998(715)",XRF(349),2771,ATAPACA-017-001,-53.94,-139.95,,-342,-342,ASEISMIC_RIDGE,,WR,6.12
8836,"VLASTELIC,1998(715)",XRF(349),2773,ATAPACA-017-003,-53.94,-139.95,,-342,-342,ASEISMIC_RIDGE,,WR,5.9
8844,"VLASTELIC,1998(715)",XRF(349),2774,ATAPACA-017-004,-53.94,-139.95,,-342,-342,ASEISMIC_RIDGE,,WR,6.33
8853,"VLASTELIC,1998(715)",XRF(349),2775,ATAPACA-018-001,-53.58,-140.65,,-165,-165,ASEISMIC_RIDGE,,WR,17.16
8862,"VLASTELIC,1998(715)",XRF(349),2776,ATAPACA-018-002,-53.58,-140.65,,-165,-165,ASEISMIC_RIDGE,,WR,16.91
8871,"VLASTELIC,1998(715)",XRF(349),2777,ATAPACA-018-003,-53.58,-140.65,,-165,-165,ASEISMIC_RIDGE,,WR,5.63
8880,"VLASTELIC,1998(715)",XRF(349),2778,ATAPACA-019,-52.55,-142.49,,-1958,-1958,ASEISMIC_RIDGE,,WR,53.59
9179,"RHODES,1990(163)",XRF(355),3048,THO0170-005-007,45.947,-130.027,,-1425,-1560,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5.4
9180,"RHODES,1990(163)",XRF(355),3047,THO0170-005-034,45.947,-130.027,,-1425,-1560,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5.5
9181,"RHODES,1990(163)",XRF(355),3051,THO0170-006-P,45.9717,-130.2,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.7
9182,"RHODES,1990(163)",XRF(355),3050,THO0170-006-A,45.9717,-130.2,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,6
9183,"RHODES,1990(163)",XRF(355),3034,THO0170-026-002,45.99,-130.35,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5.4
9184,"RHODES,1990(163)",XRF(355),3033,THO0170-026-017,45.99,-130.35,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5.2
9185,"RHODES,1990(163)",XRF(355),3035,THO0170-026-038,45.99,-130.35,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5
9186,"RHODES,1990(163)",XRF(355),2572,THO0170-047-003,45.9817,-130.333,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5.6
9187,"RHODES,1990(163)",XRF(355),3044,THO0170-047-006,45.9817,-130.333,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5.3
9188,"RHODES,1990(163)",XRF(355),3041,THO0170-047-013,45.9817,-130.333,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.8
9189,"RHODES,1990(163)",XRF(355),3042,THO0170-047-027,45.9817,-130.333,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5.3
9190,"RHODES,1990(163)",XRF(355),3043,THO0170-047-042,45.9817,-130.333,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5.8
9191,"RHODES,1990(163)",XRF(355),2503,THO0152-055-001,45.938,-129.993,1.00E-03,-1530,-1559,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5.6
9192,"RHODES,1990(163)",XRF(355),2504,THO0152-055-017,45.938,-129.993,0.001,-1530,-1559,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5.2
9193,"RHODES,1990(163)",XRF(355),2497,THO0152-053-006,45.962,-130.055,,-1460,-1510,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.8
9194,"RHODES,1990(163)",XRF(355),2498,THO0152-053-012,45.962,-130.055,,-1460,-1510,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5.9
9195,"RHODES,1990(163)",XRF(355),2499,THO0152-053-013,45.962,-130.055,,-1460,-1510,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5.6
9196,"RHODES,1990(163)",XRF(355),2500,THO0152-053-021,45.962,-130.055,,-1460,-1510,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5.3
9197,"RHODES,1990(163)",XRF(355),2501,THO0152-053-024,45.962,-130.055,,-1460,-1510,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.7
9198,"RHODES,1990(163)",XRF(355),3030,THO0170-010-023,45.9667,-130.33,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.8
9199,"RHODES,1990(163)",XRF(355),3031,THO0170-010-032,45.9667,-130.33,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.6
9200,"RHODES,1990(163)",XRF(355),3032,THO0170-010-033,45.9667,-130.33,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.3
9201,"RHODES,1990(163)",XRF(355),2502,THO0152-054-002,45.905,-129.8567,,-1830,-1835,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.4
9202,"RHODES,1990(163)",XRF(355),2561,THO0170-028-002,45.905,-130.6,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.2
9203,"RHODES,1990(163)",XRF(355),3045,THO0170-048-001,46.055,-130.1,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.1
9204,"RHODES,1990(163)",XRF(355),2573,THO0170-048-003,46.055,-130.1,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,6.3
9205,"RHODES,1990(163)",XRF(355),3046,THO0170-048-007,46.055,-130.1,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.7
9206,"RHODES,1990(163)",XRF(355),2574,THO0170-048-009,46.055,-130.1,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.8
9207,"RHODES,1990(163)",XRF(355),2575,THO0170-053-001,46.1707,-129.909,0.0001,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,6.8
9208,"RHODES,1990(163)",XRF(355),2505,THO0152-060-001,46.0933,-129.9767,,-1800,-1820,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,6
9209,"RHODES,1990(163)",XRF(355),2506,THO0152-060-010,46.0933,-129.9767,,-1800,-1820,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,7.2
9210,"RHODES,1990(163)",XRF(355),2507,THO0152-060-029,46.0933,-129.9767,,-1800,-1820,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,6.3
9211,"RHODES,1990(163)",XRF(355),2511,THO0152-063-001,46.225,-129.8267,,-2165,-2185,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.9
9212,"RHODES,1990(163)",XRF(355),2512,THO0152-063-003,46.225,-129.8267,,-2165,-2185,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.5
9213,"RHODES,1990(163)",XRF(355),2494,THO0152-050-045,45.708,-130.042,,-2100,-2100,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.9
9214,"RHODES,1990(163)",XRF(355),2495,THO0152-050-063,45.708,-130.042,,-2100,-2100,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.5
9215,"RHODES,1990(163)",XRF(355),2496,THO0152-051-005,45.865,-130.0283,,-1735,-1735,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,1.9
9216,"RHODES,1990(163)",XRF(355),2527,THO0152-073-013,45.7233,-130.0517,,-1900,-1990,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.1
9217,"RHODES,1990(163)",XRF(355),2528,THO0152-073-020,45.7233,-130.0517,,-1900,-1990,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.5
9218,"RHODES,1990(163)",XRF(355),3029,THO0152-077-007,45.671,-130.061,,-1920,-2060,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,1.7
9219,"RHODES,1990(163)",XRF(355),2571,THO0170-040-001,45.66,-130.077,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.7
9220,"RHODES,1990(163)",XRF(355),2529,THO0152-075-002A,45.56,-130.0967,,-2250,-2270,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.8
9221,"RHODES,1990(163)",XRF(355),2530,THO0152-075-002B,45.56,-130.0967,,-2250,-2270,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.7
9222,"RHODES,1990(163)",XRF(355),3028,THO0152-075-003,45.56,-130.0967,,-2250,-2270,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.7
9223,"RHODES,1990(163)",XRF(355),3037,THO0170-030-004,45.99,-129.955,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3
9224,"RHODES,1990(163)",XRF(355),3036,THO0170-030-022,45.99,-129.955,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.8
9225,"RHODES,1990(163)",XRF(355),3038,THO0170-030-045,45.99,-129.955,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5.6
9226,"RHODES,1990(163)",XRF(355),3039,THO0170-032-009,45.9717,-129.965,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5.3
9227,"RHODES,1990(163)",XRF(355),3040,THO0170-034-001,46.0683,-129.9083,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.8
9228,"RHODES,1990(163)",XRF(355),2508,THO0152-061-001,46.075,-129.968,,-2215,-2337,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5.3
9229,"RHODES,1990(163)",XRF(355),3049,THO0170-050-003,46.233,-129.9117,,,,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.5
9230,"RHODES,1990(163)",XRF(355),2509,THO0152-062-007,46.0217,-129.6983,,-2185,-2185,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.6
9231,"RHODES,1990(163)",XRF(355),2510,THO0152-062-011,46.0217,-129.6983,,-2185,-2185,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4.1
9349,"LEYBOURNE,1991(467)",ICPMS(365),3067,ENV7115-008-001,48.308,-129.07,1.00E-02,-1772,-2377,SEAMOUNT,ENDEAVOUR SMT,GL,0.93
9357,"LEYBOURNE,1991(467)",ICPMS(365),3069,ENV7016-005-B,48.317,-129.201,0.001,-1426,-1463,SEAMOUNT,HECK SMT CHAIN,GL,0.36
9367,"LEYBOURNE,1991(467)",ICPMS(365),3073,TUL1988-002-004,48.32,-129.212,,-1900,-1850,SEAMOUNT,EAST PEAK (JDFR),GL,0.4
9376,"LEYBOURNE,1991(467)",ICPMS(365),3076,PAR1969-001-A,48.43,-129.375,1.00E-03,-1335,-1445,SEAMOUNT,HECK SMT,GL,4.3
9383,"LEYBOURNE,1991(467)",ICPMS(365),3077,PAR1969-001-016,48.43,-129.375,0.001,-1335,-1445,SEAMOUNT,HECK SMT,GL,0.47
9391,"LEYBOURNE,1991(467)",ICPMS(365),3080,TUL1988-001-001,48.353,-129.363,,-2060,-2100,SEAMOUNT,HECK SMT,GL,0.6
9400,"LEYBOURNE,1991(467)",ICPMS(365),3083,ENV7016-009-B,48.53,-129.53,0.01,-1740,-1830,SEAMOUNT,HECK SMT CHAIN,GL,1
9407,"LEYBOURNE,1991(467)",ICPMS(365),3084,ENV7016-009-C,48.53,-129.53,0.01,-1740,-1830,SEAMOUNT,HECK SMT CHAIN,GL,0.29
9417,"LEYBOURNE,1991(467)",ICPMS(365),3085,ENV7115-010-003,48.15,-129.7,0.01,-2325,-2660,SEAMOUNT,HECKLE SMT,WR,0.6
9431,"LEYBOURNE,1991(467)",ICPMS(365),3067,ENV7115-008-001,48.308,-129.07,1.00E-02,-1772,-2377,SEAMOUNT,ENDEAVOUR SMT,WR,6.7
9444,"LEYBOURNE,1991(467)",ICPMS(365),3076,PAR1969-001-A,48.43,-129.375,0.001,-1335,-1445,SEAMOUNT,HECK SMT,WR,0.5
9456,"LEYBOURNE,1991(467)",ICPMS(365),3082,ENV7016-009-A,48.53,-129.53,1.00E-02,-1740,-1830,SEAMOUNT,HECK SMT CHAIN,WR,0.6
9651,"VAN WAGONER,1991(478)",XRF(367),3097,TUL1987-006-005,48.483,-129.042,1.00E-03,-2950,-2955,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,9
9654,"VAN WAGONER,1991(478)",XRF(367),3098,TUL1987-006-007,48.483,-129.042,1.00E-03,-2950,-2955,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,8
9657,"VAN WAGONER,1991(478)",XRF(367),3099,TUL1987-006-008A,48.483,-129.042,1.00E-03,-2950,-2955,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,8
9660,"VAN WAGONER,1991(478)",XRF(367),3100,TUL1987-006-018,48.483,-129.042,1.00E-03,-2950,-2955,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,8
9666,"VAN WAGONER,1991(478)",XRF(367),3105,TUL1987-012-001,48.392,-129.125,1.00E-03,-2711,-2850,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4
9669,"VAN WAGONER,1991(478)",XRF(367),3110,ENV7123-003-A,48.517,-128.917,1.00E-03,-2377,-2652,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,1
9672,"VAN WAGONER,1991(478)",XRF(367),3114,ENV7123-001-A,48.733,-128.55,1.00E-03,-2103,-2377,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4
9675,"VAN WAGONER,1991(478)",XRF(367),3115,ENV7123-001-B,48.733,-128.55,1.00E-03,-2103,-2377,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3
9678,"VAN WAGONER,1991(478)",XRF(367),3113,ENV7016-002-019,48.75,-128.575,1.00E-03,-1865,-2012,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2
9681,"VAN WAGONER,1991(478)",XRF(367),3112,ENV7016-002-A,48.75,-128.575,1.00E-03,-1865,-2012,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4
9684,"VAN WAGONER,1991(478)",XRF(367),3122,ENV7123-007-002,48.925,-129.392,1.00E-03,-2103,-2286,FRACTURE_ZONE,,WR,2
9687,"VAN WAGONER,1991(478)",XRF(367),3123,ENV7123-007-124,48.925,-129.392,1.00E-03,-2103,-2286,FRACTURE_ZONE,,WR,2
9690,"VAN WAGONER,1991(478)",XRF(367),3119,ENV7115-005-B,48.883,-128.858,1.00E-03,-2377,-2505,FRACTURE_ZONE,,WR,4
9693,"VAN WAGONER,1991(478)",XRF(367),3120,ENV7115-005-C,48.883,-128.858,1.00E-03,-2377,-2505,FRACTURE_ZONE,,WR,4
9696,"VAN WAGONER,1991(478)",XRF(367),3121,ENV7115-005-022,48.883,-128.858,1.00E-03,-2377,-2505,FRACTURE_ZONE,,WR,4
9699,"VAN WAGONER,1991(478)",XRF(367),3126,ENV1986-001-001,48,-129.167,1.00E-03,-2400,-2400,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,11
9702,"VAN WAGONER,1991(478)",XRF(367),3128,ENV1986-001-003,48,-129.167,1.00E-03,-2400,-2400,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,10
9705,"VAN WAGONER,1991(478)",XRF(367),3129,ENV1986-001-004,48,-129.167,1.00E-03,-2400,-2400,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,4
9708,"VAN WAGONER,1991(478)",XRF(367),3130,ENV1986-001-005,48,-129.167,1.00E-03,-2400,-2400,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,12
9711,"VAN WAGONER,1991(478)",XRF(367),3124,THO0040-015,47.008,-129.3,1.00E-03,-2600,-2600,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,5
9717,"VAN WAGONER,1991(478)",ICPMS(370),3097,TUL1987-006-005,48.483,-129.042,1.00E-03,-2950,-2955,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,3.1
9718,"VAN WAGONER,1991(478)",ICPMS(370),3101,TUL1987-006-023,48.483,-129.042,1.00E-03,-2950,-2955,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,2.2
9719,"VAN WAGONER,1991(478)",ICPMS(370),3131,TUL1987-011-002,48.383,-129.117,1.00E-03,-2880,-2892,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,5.3
9720,"VAN WAGONER,1991(478)",ICPMS(370),3102,TUL1988-003-001,48.445,-129.033,1.00E-03,-2900,-2920,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,15.2
9721,"VAN WAGONER,1991(478)",ICPMS(370),3105,TUL1987-012-001,48.392,-129.125,1.00E-03,-2711,-2850,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.1
9722,"VAN WAGONER,1991(478)",ICPMS(370),3108,TUL1987-012-005,48.392,-129.125,1.00E-03,-2711,-2850,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,3.2
9723,"VAN WAGONER,1991(478)",ICPMS(370),3110,ENV7123-003-A,48.517,-128.917,1.00E-03,-2377,-2652,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,0.5
9724,"VAN WAGONER,1991(478)",ICPMS(370),3110,ENV7123-003-A,48.517,-128.917,1.00E-03,-2377,-2652,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,0.3
9725,"VAN WAGONER,1991(478)",ICPMS(370),3114,ENV7123-001-A,48.733,-128.55,1.00E-03,-2103,-2377,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,2.1
9726,"VAN WAGONER,1991(478)",ICPMS(370),3112,ENV7016-002-A,48.75,-128.575,1.00E-03,-1865,-2012,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,1.2
9727,"VAN WAGONER,1991(478)",ICPMS(370),3122,ENV7123-007-002,48.925,-129.392,1.00E-03,-2103,-2286,FRACTURE_ZONE,,GL,0.8
9728,"VAN WAGONER,1991(478)",ICPMS(370),3122,ENV7123-007-002,48.925,-129.392,1.00E-03,-2103,-2286,FRACTURE_ZONE,,WR,1
9729,"VAN WAGONER,1991(478)",ICPMS(370),3123,ENV7123-007-124,48.925,-129.392,1.00E-03,-2103,-2286,FRACTURE_ZONE,,GL,1
9730,"VAN WAGONER,1991(478)",ICPMS(370),3119,ENV7115-005-B,48.883,-128.858,1.00E-03,-2377,-2505,FRACTURE_ZONE,,WR,3.1
9731,"VAN WAGONER,1991(478)",ICPMS(370),3129,ENV1986-001-004,48,-129.167,1.00E-03,-2400,-2400,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,4.1
9732,"VAN WAGONER,1991(478)",ICPMS(370),3129,ENV1986-001-004,48,-129.167,1.00E-03,-2400,-2400,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.9
9733,"VAN WAGONER,1991(478)",ICPMS(370),3130,ENV1986-001-005,48,-129.167,1.00E-03,-2400,-2400,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,2.3
9734,"VAN WAGONER,1991(478)",ICPMS(370),3130,ENV1986-001-005,48,-129.167,1.00E-03,-2400,-2400,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,10.1
9735,"VAN WAGONER,1991(478)",ICPMS(370),3124,THO0040-015,47.008,-129.3,1.00E-03,-2600,-2600,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,3.3
9736,"VAN WAGONER,1991(478)",ICPMS(370),3124,THO0040-015,47.008,-129.3,1.00E-03,-2600,-2600,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,3.2
9737,"VAN WAGONER,1991(478)",ICPMS(370),3125,THO0040-017,47.008,-129.3,0.001,-2600,-2600,SPREADING_CENTER,JUAN DE FUCA RIDGE,GL,2.3
10827,"KARSTEN,1988(542)",XRF(386),2569,THO0170-072-001,47.708,-129.276,,-2700,-2700,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,9.4
10829,"KARSTEN,1988(542)",XRF(386),2537,HUD8117-002-008,47.727,-129.247,,-2600,-2600,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,11
10831,"KARSTEN,1988(542)",XRF(386),2417,THO0152-002-001,47.8133,-129.205,,-2550,-2550,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,9.4
10835,"KARSTEN,1988(542)",XRF(386),2411,THO0152-001-013,47.845,-129.155,,-2440,-2440,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,17.2
10837,"KARSTEN,1988(542)",XRF(386),2412,THO0152-001-017,47.845,-129.155,,-2440,-2440,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,10.8
10839,"KARSTEN,1988(542)",XRF(386),2413,THO0152-001-024,47.845,-129.155,,-2440,-2440,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,10.4
10841,"KARSTEN,1988(542)",XRF(386),2414,THO0152-001-027,47.845,-129.155,,-2440,-2440,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,10.1
10843,"KARSTEN,1988(542)",XRF(386),2415,THO0152-001-029,47.845,-129.155,,-2440,-2440,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,16.7
10845,"KARSTEN,1988(542)",XRF(386),2416,THO0152-001-030,47.845,-129.155,,-2440,-2440,SPREADING_CENTER,JUAN DE FUCA RIDGE,WR,21.5
