ANALYSES_NUM,REF_ID,DQ_ID,SAMPLE_NUM,SAMPLE_ID,LATITUDE,LONGITUDE,LAT_LONG_PRECISION,ELEVATION_MIN,ELEVATION_MAX,TECTONIC_SETTING,PRIMARY_LOCATION,MATERIAL,Ba
26671,"REYNOLDS,1992(146)",DCP(666),6741,WASVNTR-R145,12.0975,-103.8734,1.00E-04,-2800,-2800,SPREADING_CENTER,EAST PACIFIC RISE,GL,7.6
26673,"REYNOLDS,1992(146)",DCP(666),6742,WASVNTR-023-B,12.065,-103.7833,1.00E-04,-2900,-2840,SPREADING_CENTER,EAST PACIFIC RISE,GL,37.2
26675,"REYNOLDS,1992(146)",DCP(666),6743,WASVNTR-R032,12.0533,-103.8142,1.00E-04,-2715,-2715,SPREADING_CENTER,EAST PACIFIC RISE,GL,14.2
26808,"KLEIN,1991(149)",DCP(673),24140,VEM0033-1-004-001,-50.215,137.555,1.00E-03,-2549,-2549,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,3.13
26809,"KLEIN,1991(149)",DCP(673),24141,VEM0033-1-004-002,-50.215,137.555,1.00E-03,-2549,-2549,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,3.72
26810,"KLEIN,1991(149)",DCP(673),6758,VEM0033-1-004-005,-50.215,137.555,1.00E-03,-2549,-2549,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,2.81
26811,"KLEIN,1991(149)",DCP(673),6759,VEM0033-1-004-007,-50.215,137.555,1.00E-03,-2549,-2549,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,3.77
26812,"KLEIN,1991(149)",DCP(673),6760,VEM0033-1-003-003,-50.417,135.09,1.00E-03,-2910,-2910,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,6.01
26813,"KLEIN,1991(149)",DCP(673),1566,VEM0033-1-003-004,-50.417,135.09,1.00E-03,-2910,-2910,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,6.23
26814,"KLEIN,1991(149)",DCP(673),6761,VEM0033-1-003-005,-50.417,135.09,1.00E-03,-2910,-2910,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,5.91
26815,"KLEIN,1991(149)",DCP(673),6763,VEM0033-1-003-009,-50.417,135.09,1.00E-03,-2910,-2910,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,6.29
26816,"KLEIN,1991(149)",DCP(673),6764,VEM0033-1-003-010,-50.417,135.09,1.00E-03,-2910,-2910,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,6.28
26817,"KLEIN,1991(149)",DCP(673),6765,VEM0033-1-002-015,-50.267,132.55,1.00E-03,-3215,-3215,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,4.69
26818,"KLEIN,1991(149)",DCP(673),6766,VEM0033-1-002-016,-50.267,132.55,1.00E-03,-3215,-3215,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,4.76
26819,"KLEIN,1991(149)",DCP(673),6767,VEM0033-1-002-017,-50.267,132.55,1.00E-03,-3215,-3215,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,6.72
26820,"KLEIN,1991(149)",DCP(673),6768,VEM0033-1-002-018,-50.267,132.55,1.00E-03,-3215,-3215,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,5.35
26821,"KLEIN,1991(149)",DCP(673),1567,VEM0033-1-002-019,-50.267,132.55,1.00E-03,-3215,-3215,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,4.78
26822,"KLEIN,1991(149)",DCP(673),24136,VEM0033-1-001-001,-50.408,131.005,1.00E-03,-3091,-3091,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,23.9
26823,"KLEIN,1991(149)",DCP(673),24121,VEM0033-1-001-002,-50.408,131.005,1.00E-03,-3091,-3091,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,23.9
26824,"KLEIN,1991(149)",DCP(673),24146,VEM0033-1-006-001,-50.3,130.417,1.00E-03,-3106,-3106,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,8.23
26825,"KLEIN,1991(149)",DCP(673),24147,VEM0033-1-006-002,-50.3,130.417,1.00E-03,-3106,-3106,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,8.37
26826,"KLEIN,1991(149)",DCP(673),24148,VEM0033-1-006-003,-50.3,130.417,1.00E-03,-3106,-3106,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,6.83
26827,"KLEIN,1991(149)",DCP(673),24149,VEM0033-1-006-004,-50.3,130.417,1.00E-03,-3106,-3106,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,8.2
26828,"KLEIN,1991(149)",DCP(673),24150,VEM0033-1-006-005,-50.3,130.417,1.00E-03,-3106,-3106,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,7.85
26829,"KLEIN,1991(149)",DCP(673),24142,VEM0033-1-005-001,-48.738,127.08,1.00E-03,-4099,-4099,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,4.54
26830,"KLEIN,1991(149)",DCP(673),24143,VEM0033-1-005-002,-48.738,127.08,1.00E-03,-4099,-4099,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,6.01
26831,"KLEIN,1991(149)",DCP(673),24145,VEM0033-1-005-005,-48.738,127.08,1.00E-03,-4099,-4099,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,6.02
26832,"KLEIN,1991(149)",DCP(673),6776,VEM0033-1-005-009,-48.738,127.08,1.00E-03,-4099,-4099,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,5.37
26833,"KLEIN,1991(149)",DCP(673),6777,VEM0033-1-005-014,-48.738,127.08,1.00E-03,-4099,-4099,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,6.28
26834,"KLEIN,1991(149)",DCP(673),6778,VEM0033-1-005-015,-48.738,127.08,1.00E-03,-4099,-4099,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,5.97
26835,"KLEIN,1991(149)",DCP(673),24124,VEM0033-2-007-007,-49.033,124,1.00E-03,-3989,-3989,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,15.3
26836,"KLEIN,1991(149)",DCP(673),6779,VEM0033-2-007-008,-49.033,124,1.00E-03,-3989,-3989,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,14.8
26837,"KLEIN,1991(149)",DCP(673),6780,VEM0033-2-007-009,-49.033,124,1.00E-03,-3989,-3989,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,15
26838,"KLEIN,1991(149)",DCP(673),24154,VEM0033-2-007-002,-49.033,124,1.00E-03,-3989,-3989,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,38.4
26839,"KLEIN,1991(149)",DCP(673),24155,VEM0033-2-007-003,-49.033,124,1.00E-03,-3989,-3989,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,33.5
26840,"KLEIN,1991(149)",DCP(673),24156,VEM0033-2-007-004,-49.033,124,1.00E-03,-3989,-3989,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,37.8
26841,"KLEIN,1991(149)",DCP(673),24157,VEM0033-2-008-002,-49.467,121.033,1.00E-03,-3532,-3532,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,60.5
26842,"KLEIN,1991(149)",DCP(673),6784,VEM0033-2-008-006,-49.467,121.033,1.00E-03,-3532,-3532,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,66.2
26843,"KLEIN,1991(149)",DCP(673),24125,VEM0033-2-008-007,-49.467,121.033,1.00E-03,-3532,-3532,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,72.2
26844,"KLEIN,1991(149)",DCP(673),6786,VEM0033-2-009-001,-49.808,119.175,1.00E-03,-3323,-3323,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,13.8
26845,"KLEIN,1991(149)",DCP(673),24160,VEM0033-2-009-003,-49.808,119.175,1.00E-03,-3323,-3323,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,13.1
26846,"KLEIN,1991(149)",DCP(673),6788,VEM0033-2-009-005,-49.808,119.175,1.00E-03,-3323,-3323,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,14.2
26847,"KLEIN,1991(149)",DCP(673),6789,VEM0033-2-011-005,-49.858,118,1.00E-03,-3733,-3733,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,9.61
26848,"KLEIN,1991(149)",DCP(673),1575,VEM0033-2-011-006,-49.858,118,1.00E-03,-3733,-3733,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,12.5
26849,"KLEIN,1991(149)",DCP(673),6790,VEM0033-2-011-008,-49.858,118,1.00E-03,-3733,-3733,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,8.34
26850,"KLEIN,1991(149)",DCP(673),6791,VEM0033-2-010-007,-49.917,115.375,1.00E-03,-3087,-3087,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,22.2
26851,"KLEIN,1991(149)",DCP(673),24162,VEM0033-2-010-002,-49.917,115.375,1.00E-03,-3087,-3087,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,13.9
26852,"KLEIN,1991(149)",DCP(673),23232,VEM0033-2-010-010,-49.917,115.375,1.00E-03,-3087,-3087,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,14.8
26853,"KLEIN,1991(149)",DCP(673),6794,VEM0033-2-010-004,-49.917,115.375,1.00E-03,-3087,-3087,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,17.1
26854,"KLEIN,1991(149)",DCP(673),6796,VEM0033-2-010-009,-49.917,115.375,1.00E-03,-3087,-3087,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,15.5
26855,"KLEIN,1991(149)",DCP(673),24140,VEM0033-1-004-001,-50.215,137.555,1.00E-03,-2549,-2549,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,3.7
26857,"KLEIN,1991(149)",DCP(673),6757,VEM0033-1-004-003-B,-50.215,137.555,1.00E-03,-2549,-2549,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,3.8
26859,"KLEIN,1991(149)",DCP(673),1566,VEM0033-1-003-004,-50.417,135.09,1.00E-03,-2910,-2910,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,6
26861,"KLEIN,1991(149)",DCP(673),6762,VEM0033-1-003-006,-50.417,135.09,1.00E-03,-2910,-2910,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,5.8
26863,"KLEIN,1991(149)",DCP(673),1567,VEM0033-1-002-019,-50.267,132.55,1.00E-03,-3215,-3215,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,5.3
26866,"KLEIN,1991(149)",DCP(673),24121,VEM0033-1-001-002,-50.408,131.005,1.00E-03,-3091,-3091,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,24.6
26869,"KLEIN,1991(149)",DCP(673),24145,VEM0033-1-005-005,-48.738,127.08,1.00E-03,-4099,-4099,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,WR,6.7
26871,"KLEIN,1991(149)",DCP(673),24124,VEM0033-2-007-007,-49.033,124,1.00E-03,-3989,-3989,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,16.3
26873,"KLEIN,1991(149)",DCP(673),24155,VEM0033-2-007-003,-49.033,124,1.00E-03,-3989,-3989,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,38.3
26875,"KLEIN,1991(149)",DCP(673),1573,VEM0033-2-008-008,-49.467,121.033,1.00E-03,-3532,-3532,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,68.2
26877,"KLEIN,1991(149)",DCP(673),6786,VEM0033-2-009-001,-49.808,119.175,1.00E-03,-3323,-3323,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,14.6
26879,"KLEIN,1991(149)",DCP(673),24159,VEM0033-2-009-002,-49.808,119.175,1.00E-03,-3323,-3323,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,13.8
26881,"KLEIN,1991(149)",DCP(673),1575,VEM0033-2-011-006,-49.858,118,1.00E-03,-3733,-3733,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,10.9
26883,"KLEIN,1991(149)",DCP(673),24163,VEM0033-2-010-003,-49.917,115.375,1.00E-03,-3087,-3087,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,20.7
26885,"KLEIN,1991(149)",DCP(673),6795,VEM0033-2-010-005,-49.917,115.375,1.00E-03,-3087,-3087,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,14.4
26887,"KLEIN,1991(149)",DCP(673),23232,VEM0033-2-010-010,-49.917,115.375,1.00E-03,-3087,-3087,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,14.9
26889,"KLEIN,1991(149)",DCP(673),6794,VEM0033-2-010-004,-49.917,115.375,0.001,-3087,-3087,SPREADING_CENTER,SOUTHEAST INDIAN RIDGE,GL,19.3
27344,"AUMENTO,1968(170)",ES(697),6708,HUD1966-001-002,45.65,-28.15,0.01,-2340,-2340,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,82
27345,"AUMENTO,1968(170)",ES(697),6910,HUD1966-001-003,45.65,-28.15,0.01,-2340,-2340,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,73
27346,"AUMENTO,1968(170)",ES(697),6913,HUD1966-001-007,45.65,-28.15,0.01,-2340,-2340,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,79
27347,"AUMENTO,1968(170)",ES(697),6081,HUD1966-009-004,45.35,-28.03,0.01,-1960,-1960,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,94
27348,"AUMENTO,1968(170)",ES(697),6711,HUD1966-009-007,45.35,-28.03,0.01,-1960,-1960,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,63
27349,"AUMENTO,1968(170)",ES(697),6938,HUD1966-009-018,45.35,-28.03,0.01,-1960,-1960,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,75
27350,"AUMENTO,1968(170)",ES(697),6914,HUD1966-047-A1,45.37,-28.22,0.01,-460,-700,SEAMOUNT,CONFEDERATION PEAK,WR,67
27351,"AUMENTO,1968(170)",ES(697),6915,HUD1966-047-A2,45.37,-28.22,0.01,-460,-700,SEAMOUNT,CONFEDERATION PEAK,WR,61
27352,"AUMENTO,1968(170)",ES(697),6916,HUD1966-047-B1,45.37,-28.22,0.01,-460,-700,SEAMOUNT,CONFEDERATION PEAK,WR,53
27353,"AUMENTO,1968(170)",ES(697),6917,HUD1966-048-001,45.37,-28.1,1.00E-02,-600,-1050,SEAMOUNT,CONFEDERATION PEAK,WR,290
27354,"AUMENTO,1968(170)",ES(697),6927,HUD1966-056-002,45.217,-28,1.00E-03,-709,-709,SPREADING_CENTER,MID-ATLANTIC RIDGE,GL,83
27355,"AUMENTO,1968(170)",ES(697),6709,HUD1966-056-003,45.217,-28,1.00E-03,-709,-709,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,56
27356,"AUMENTO,1968(170)",ES(697),6710,HUD1966-056-004,45.217,-28,1.00E-03,-709,-709,SPREADING_CENTER,MID-ATLANTIC RIDGE,WR,60
27626,"NEWSOM,1986(208)",MS-ID(710),6830,SON0012-033,-20.5965,-114.0352,1.00E-04,-3367,-3458,SPREADING_CENTER,EAST PACIFIC RISE,GL,12.3
27637,"NEWSOM,1986(208)",MS-ID(710),7046,SON0012-143,2.6175,-95.2763,1.00E-04,-3125,-3196,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,32
27648,"NEWSOM,1986(208)",MS-ID(710),6833,SON0012-130,0.74,-85.5765,1.00E-04,-2683,-2728,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,23.5
27659,"NEWSOM,1986(208)",MS-ID(710),6832,SON0012-123,1.7512,-85.1648,1.00E-04,-2924,-2934,SPREADING_CENTER,GALAPAGOS SPREADING CENTER,GL,1.41
27670,"NEWSOM,1986(208)",MS-ID(710),7047,AII0093-6-010-103,-24.98,70.012,0.001,-3512,-3512,SPREADING_CENTER,CENTRAL INDIAN RIDGE,GL,8.82
27681,"NEWSOM,1986(208)",MS-ID(710),7048,208NMNH113716,-24.98,79.02,1.00E-02,,,OLD_OCEANIC_CRUST,,GL,8.73
27904,"JOHNSON,1979(224)",MS-ID(735),7060,WASDPSN-004-001,9.117,-105.003,1.00E-03,-2872,-3042,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,73.3
27917,"JOHNSON,1979(224)",MS-ID(735),6182,WASDPSN-004-006,9.117,-105.003,1.00E-03,-2872,-3042,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,83.3
27927,"JOHNSON,1979(224)",MS-ID(735),7058,WASDPSN-004-014,9.117,-105.003,1.00E-03,-2872,-3042,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,80.5
27937,"JOHNSON,1979(224)",MS-ID(735),7059,WASDPSN-004-015,9.117,-105.003,0.001,-2872,-3042,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,103
27947,"JOHNSON,1979(224)",MS-ID(735),7114,WASDPSN-001-001,9.16,-105.24,1.00E-02,-3625,,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,17.9
27970,"JOHNSON,1979(224)",MS-ID(735),7057,WASDPSN-003-003,9.128,-105.127,1.00E-03,-3214,-3625,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,9
27990,"JOHNSON,1979(224)",MS-ID(735),7117,WASDPSN-003-006,9.128,-105.127,1.00E-03,-3214,-3625,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,38.9
28008,"JOHNSON,1979(224)",MS-ID(735),7119,WASDPSN-004-002,9.117,-105.003,1.00E-03,-2872,-3042,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,36.7
28017,"JOHNSON,1979(224)",MS-ID(735),7120,WASDPSN-004-007,9.117,-105.003,1.00E-03,-2872,-3042,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,33.3
28033,"JOHNSON,1979(224)",MS-ID(735),7127,WASDPSN-005-006,9.21,-105.208,1.00E-03,-3041,-3101,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,29
28045,"JOHNSON,1979(224)",MS-ID(735),7128,WASDPSN-005-007A,9.21,-105.208,1.00E-03,-3041,-3101,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,27.1
28079,"JOHNSON,1979(224)",MS-ID(735),7122,WASDPSN-005-012A,9.21,-105.208,1.00E-03,-3041,-3101,SPREADING_CENTER,EAST PACIFIC RISE,ROCK,24.8
28397,"FRYER,1990(255)",DCP(743),7250,KAK84028-3-005-004,30.173,139.717,1.00E-03,-1425,-1930,BACK-ARC_BASIN,TORISHIMA RIFT,WR,33
28398,"FRYER,1990(255)",DCP(743),7249,KAK84028-3-005-001,30.173,139.717,1.00E-03,-1425,-1930,BACK-ARC_BASIN,TORISHIMA RIFT,WR,47
28399,"FRYER,1990(255)",DCP(743),7252,KAK84028-3-006-002,30.045,140.133,1.00E-03,-1645,-2000,BACK-ARC_BASIN,TORISHIMA RIFT,WR,16
28400,"FRYER,1990(255)",DCP(743),7251,KAK84028-3-006-001,30.045,140.133,1.00E-03,-1645,-2000,BACK-ARC_BASIN,TORISHIMA RIFT,WR,19
28401,"FRYER,1990(255)",DCP(743),7253,KAK84028-3-006-004,30.045,140.133,1.00E-03,-1645,-2000,BACK-ARC_BASIN,TORISHIMA RIFT,WR,100
28402,"FRYER,1990(255)",DCP(743),7257,KAK84028-3-007-004,30.94,139.775,1.00E-03,-1800,-2000,BACK-ARC_BASIN,SUMISU BASIN,WR,49
28403,"FRYER,1990(255)",DCP(743),7255,KAK84028-3-007-002,30.94,139.775,1.00E-03,-1800,-2000,BACK-ARC_BASIN,SUMISU BASIN,WR,36
28404,"FRYER,1990(255)",DCP(743),7256,KAK84028-3-007-003,30.94,139.775,1.00E-03,-1800,-2000,BACK-ARC_BASIN,SUMISU BASIN,WR,40
28405,"FRYER,1990(255)",DCP(743),7254,KAK84028-3-007-001,30.94,139.775,1.00E-03,-1800,-2000,BACK-ARC_BASIN,SUMISU BASIN,WR,39
28406,"FRYER,1990(255)",DCP(743),7258,KAK84028-3-008-001,30.897,139.767,1.00E-03,-1980,-2225,BACK-ARC_BASIN,SUMISU BASIN,WR,24
28407,"FRYER,1990(255)",DCP(743),7259,KAK84028-3-008-002,30.897,139.767,1.00E-03,-1980,-2225,BACK-ARC_BASIN,SUMISU BASIN,WR,31
28408,"FRYER,1990(255)",DCP(743),7260,KAK84028-3-008-004,30.897,139.767,1.00E-03,-1980,-2225,BACK-ARC_BASIN,SUMISU BASIN,WR,35
28409,"FRYER,1990(255)",DCP(743),7261,KAK84028-3-010-001,30.797,139.655,1.00E-03,-1500,-1925,BACK-ARC_BASIN,SUMISU BASIN,WR,29
28410,"FRYER,1990(255)",DCP(743),7262,KAK84028-3-010-008,30.797,139.655,1.00E-03,-1500,-1925,BACK-ARC_BASIN,SUMISU BASIN,WR,30
28411,"FRYER,1990(255)",DCP(743),7263,KAK84028-3-011-003,30.9,139.5,1.00E-03,-1250,-1550,BACK-ARC_BASIN,SUMISU BASIN,WR,145
28412,"FRYER,1990(255)",DCP(743),7265,KAK84028-3-011-005,30.9,139.5,1.00E-03,-1250,-1550,BACK-ARC_BASIN,SUMISU BASIN,WR,92
28413,"FRYER,1990(255)",DCP(743),7264,KAK84028-3-011-004,30.9,139.5,1.00E-03,-1250,-1550,BACK-ARC_BASIN,SUMISU BASIN,WR,93
28414,"FRYER,1990(255)",DCP(743),7266,KAK84028-3-011-006,30.9,139.5,1.00E-03,-1250,-1550,BACK-ARC_BASIN,SUMISU BASIN,WR,93
28415,"FRYER,1990(255)",DCP(743),7267,KAK84028-3-012-001,30.96,139.728,1.00E-03,-1850,-2190,BACK-ARC_BASIN,SUMISU BASIN,WR,37
28416,"FRYER,1990(255)",DCP(743),7268,KAK84028-3-012-006,30.96,139.728,1.00E-03,-1850,-2190,BACK-ARC_BASIN,SUMISU BASIN,WR,35
28417,"FRYER,1990(255)",DCP(743),7269,KAK84028-3-013-004,30.987,139.85,1.00E-03,-1950,-2225,BACK-ARC_BASIN,SUMISU BASIN,WR,35
28418,"FRYER,1990(255)",DCP(743),7271,KAK84028-3-014-003,31.062,139.883,1.00E-03,-1680,-2110,BACK-ARC_BASIN,SUMISU BASIN,WR,25
28419,"FRYER,1990(255)",DCP(743),7272,KAK84028-3-014-004,31.062,139.883,1.00E-03,-1680,-2110,BACK-ARC_BASIN,SUMISU BASIN,WR,24
28420,"FRYER,1990(255)",DCP(743),7270,KAK84028-3-014-001,31.062,139.883,1.00E-03,-1680,-2110,BACK-ARC_BASIN,SUMISU BASIN,WR,115
28421,"FRYER,1990(255)",DCP(743),7274,KAK84028-3-015-002,31.122,139.915,1.00E-03,-1750,-1940,BACK-ARC_BASIN,SUMISU BASIN,WR,30
28422,"FRYER,1990(255)",DCP(743),7273,KAK84028-3-015-001,31.122,139.915,1.00E-03,-1750,-1940,BACK-ARC_BASIN,SUMISU BASIN,WR,41
28423,"FRYER,1990(255)",DCP(743),7275,KAK84028-3-015-004,31.122,139.915,1.00E-03,-1750,-1940,BACK-ARC_BASIN,SUMISU BASIN,WR,41
28424,"FRYER,1990(255)",DCP(743),7278,KAK84028-3-016-011,31.11,139.973,1.00E-03,-1410,-1950,BACK-ARC_BASIN,SUMISU BASIN,WR,25
28425,"FRYER,1990(255)",DCP(743),7276,KAK84028-3-016-002,31.11,139.973,1.00E-03,-1410,-1950,BACK-ARC_BASIN,SUMISU BASIN,WR,43
28426,"FRYER,1990(255)",DCP(743),7277,KAK84028-3-016-004,31.11,139.973,1.00E-03,-1410,-1950,BACK-ARC_BASIN,SUMISU BASIN,WR,41
28427,"FRYER,1990(255)",DCP(743),7279,KAK84028-3-016-012,31.11,139.973,1.00E-03,-1410,-1950,BACK-ARC_BASIN,SUMISU BASIN,WR,81
28428,"FRYER,1990(255)",DCP(743),7281,KAK84028-3-017-013,31.08,139.888,1.00E-03,-1785,-2025,BACK-ARC_BASIN,SUMISU BASIN,WR,25
28429,"FRYER,1990(255)",DCP(743),7283,KAK84028-3-017-015,31.08,139.888,1.00E-03,-1785,-2025,BACK-ARC_BASIN,SUMISU BASIN,WR,27
28430,"FRYER,1990(255)",DCP(743),7285,KAK84028-3-017-022,31.08,139.888,1.00E-03,-1785,-2025,BACK-ARC_BASIN,SUMISU BASIN,WR,26
28431,"FRYER,1990(255)",DCP(743),7292,KAK84028-3-017-010,31.08,139.888,1.00E-03,-1785,-2025,BACK-ARC_BASIN,SUMISU BASIN,WR,29
28432,"FRYER,1990(255)",DCP(743),7292,KAK84028-3-017-010,31.08,139.888,1.00E-03,-1785,-2025,BACK-ARC_BASIN,SUMISU BASIN,WR,29
28433,"FRYER,1990(255)",DCP(743),7284,KAK84028-3-017-018,31.08,139.888,1.00E-03,-1785,-2025,BACK-ARC_BASIN,SUMISU BASIN,WR,31
28434,"FRYER,1990(255)",DCP(743),7282,KAK84028-3-017-014,31.08,139.888,1.00E-03,-1785,-2025,BACK-ARC_BASIN,SUMISU BASIN,WR,36
28435,"FRYER,1990(255)",DCP(743),7280,KAK84028-3-017-012,31.08,139.888,1.00E-03,-1785,-2025,BACK-ARC_BASIN,SUMISU BASIN,WR,33
28436,"FRYER,1990(255)",DCP(743),7289,KAK84028-3-017-X,31.08,139.888,1.00E-03,-1785,-2025,BACK-ARC_BASIN,SUMISU BASIN,WR,127
28437,"FRYER,1990(255)",DCP(743),7290,KAK84028-3-017-000,31.08,139.888,1.00E-03,-1785,-2025,BACK-ARC_BASIN,SUMISU BASIN,WR,141
28438,"FRYER,1990(255)",DCP(743),7290,KAK84028-3-017-000,31.08,139.888,1.00E-03,-1785,-2025,BACK-ARC_BASIN,SUMISU BASIN,WR,141
28439,"FRYER,1990(255)",DCP(743),7290,KAK84028-3-017-000,31.08,139.888,1.00E-03,-1785,-2025,BACK-ARC_BASIN,SUMISU BASIN,WR,141
28440,"FRYER,1990(255)",DCP(743),7291,KAK84028-3-017-006,31.08,139.888,1.00E-03,-1785,-2025,BACK-ARC_BASIN,SUMISU BASIN,WR,135
28441,"FRYER,1990(255)",DCP(743),7293,KAK84028-3-017-020,31.08,139.888,1.00E-03,-1785,-2025,BACK-ARC_BASIN,SUMISU BASIN,WR,126
28442,"FRYER,1990(255)",DCP(743),7288,KAK84028-3-018-008,31.315,139.79,1.00E-03,-1660,-1960,BACK-ARC_BASIN,SUMISU BASIN,WR,33
28443,"FRYER,1990(255)",DCP(743),7286,KAK84028-3-018-003,31.315,139.79,1.00E-03,-1660,-1960,BACK-ARC_BASIN,SUMISU BASIN,WR,34
28444,"FRYER,1990(255)",DCP(743),7286,KAK84028-3-018-003,31.315,139.79,1.00E-03,-1660,-1960,BACK-ARC_BASIN,SUMISU BASIN,WR,35
28445,"FRYER,1990(255)",DCP(743),7287,KAK84028-3-018-006,31.315,139.79,0.001,-1660,-1960,BACK-ARC_BASIN,SUMISU BASIN,WR,36
28649,"STERN,1990(258)",MS-ID(757),7323,THO0192-065-201,21.9,143.1,0.01,-2530,-3150,BACK-ARC_BASIN,MARIANA TROUGH,WR,120
28651,"STERN,1990(258)",MS-ID(757),7314,THO0192-065-003,21.9,143.1,0.01,-2530,-3150,BACK-ARC_BASIN,MARIANA TROUGH,WR,120
28653,"STERN,1990(258)",MS-ID(757),7315,THO0192-065-004,21.9,143.1,0.01,-2530,-3150,BACK-ARC_BASIN,MARIANA TROUGH,WR,118
